,addr,rssi
0,77:1a:46:8d:d2:6a,-62
1,3f:d9:16:d1:6b:c5,-71
2,06:c0:b4:73:b3:fa,-71
3,64:5f:fb:23:98:f3,-79
4,12:46:c7:47:9c:e2,-79
5,3a:b7:52:5e:43:33,-79
6,6f:9c:2e:9e:17:b0,-65
7,40:81:31:7c:61:3e,-77
8,1a:94:d6:83:77:ca,-79
9,53:99:5d:cb:3f:5c,-79
10,d4:9d:c0:7b:e2:1f,-79
11,56:1b:fc:71:ee:27,-67
12,d4:9d:c0:7d:2d:a1,-79
13,74:90:50:40:59:7a,-78
14,28:88:41:45:cd:84,-79
15,56:7b:80:65:e1:a3,-78
16,00:c3:f4:82:db:e8,-79
17,4d:78:2b:17:fe:1f,-75
18,0b:00:20:f0:57:98,-77
19,f5:a5:e2:17:e0:4a,-79
20,49:cf:8d:30:a9:14,-78
21,d4:9d:c0:7d:11:17,-78
22,cf:bc:f2:f4:ef:59,-79
23,ec:d6:4b:a0:4d:40,-64
24,d4:9d:c0:7c:fe:df,-79
25,00:c3:f4:70:99:0f,-79
26,d4:9d:c0:7d:1f:5f,-79
27,c2:5f:db:e4:5d:ea,-79
28,0b:c1:e1:69:87:b4,-79
29,ee:f1:04:ac:51:61,-79
30,5f:d5:3d:b8:e9:f1,-79
31,7f:e7:1e:f6:1f:79,-79
32,d4:9d:c0:7d:11:91,-79
33,d4:9d:c0:7d:09:65,-79
34,d4:9d:c0:7d:11:39,-79
35,78:59:54:8c:a3:48,-79
