,addr,rssi
0,5a:1d:e3:01:48:8d,-71
1,29:44:ba:e5:a9:c8,-72
2,72:57:e4:f4:71:c2,-74
3,6b:8a:84:d8:68:4b,-72
4,6e:63:7a:f0:0e:79,-77
5,74:90:50:40:59:7a,-74
6,d0:e1:3b:b4:78:13,-77
7,04:52:c7:d1:2e:f8,-74
8,d7:ce:b6:37:9b:81,-79
9,3d:6d:40:d8:27:5b,-79
10,35:87:b0:67:2a:41,-79
11,fa:23:ab:92:f9:84,-79
12,df:c9:c8:39:a2:20,-79
13,4e:34:a4:00:60:41,-71
14,dc:fc:5b:61:73:83,-79
15,78:6d:fa:70:63:26,-77
16,dc:4d:9c:6a:df:86,-76
17,00:49:96:c7:f6:af,-78
18,ed:4a:b9:35:59:c7,-67
19,51:a7:d3:5e:ec:6a,-75
20,6d:df:19:19:1e:c6,-74
21,c0:50:7f:22:20:59,-70
22,16:62:16:a6:90:34,-77
23,5a:8c:f6:fb:7e:eb,-79
24,4f:14:33:9c:5a:ef,-77
25,01:db:b2:a2:8c:d9,-77
26,52:0b:3b:96:f9:00,-79
27,48:f0:4b:86:a3:c4,-77
28,02:f8:21:75:31:a9,-71
29,41:52:d9:aa:88:5c,-76
30,ec:16:ff:2c:48:2a,-79
31,ca:57:82:ce:45:f1,-79
32,e9:2f:e6:6f:31:ba,-73
