,addr,rssi
0,5b:fc:30:d6:8c:04,-67
1,68:34:13:07:ef:e1,-64
2,e9:93:f0:84:76:40,-72
3,fb:a8:cb:1b:ea:8d,-67
4,74:90:50:40:59:7a,-71
5,6a:63:e7:eb:dd:37,-79
6,7e:18:10:18:40:f6,-79
7,d4:40:54:6f:12:a5,-79
8,31:84:1b:07:1f:87,-79
9,35:b0:1c:34:2b:7e,-77
10,07:4d:04:d7:1f:30,-77
11,7f:09:4f:41:90:90,-78
12,6c:df:9d:ce:4e:8a,-79
13,64:7e:0a:c4:75:d8,-76
14,7e:f6:ac:4b:71:a7,-79
15,7f:2b:ae:ba:0b:12,-79
16,78:09:f7:b0:49:5d,-77
17,cc:4b:73:72:7c:0a,-79
18,74:72:75:9c:01:32,-75
19,04:52:c7:d1:2e:f8,-79
