,addr,rssi
0,51:b3:d7:8f:00:4e,-71
1,1e:fc:77:05:09:3c,-63
2,43:38:c2:7e:d1:15,-68
3,63:40:b5:46:f4:33,-61
4,34:81:8a:99:a8:f2,-79
5,ca:6b:ca:94:4b:35,-63
6,74:90:50:40:59:7a,-68
7,58:fa:b2:ea:a7:ac,-79
8,da:8e:16:75:14:90,-71
9,50:c4:b3:01:cd:d3,-79
10,d4:9d:c0:7d:1f:5f,-78
11,01:ec:51:5a:39:a3,-79
12,d4:9d:c0:7d:11:91,-79
13,d4:9d:c0:7d:28:5d,-79
14,66:9b:73:16:7f:eb,-79
15,59:6c:55:44:93:d4,-79
16,cc:8e:e8:e8:91:22,-79
17,db:c6:e0:88:72:47,-79
18,17:7d:9b:23:1a:a3,-79
19,63:6d:30:39:a0:43,-79
20,24:fc:e5:7c:81:95,-79
21,d4:9d:c0:7c:fe:df,-78
22,2e:7b:9c:09:e0:7b,-79
23,d4:9d:c0:7d:34:25,-79
24,30:f4:a5:f2:eb:ad,-79
25,78:39:95:b7:62:3d,-79
