,addr,rssi
0,18:9f:8f:b1:84:3a,-72
1,7e:77:74:51:11:32,-79
2,08:95:5a:d7:a1:c3,-70
3,1e:59:63:40:e7:66,-75
4,74:90:50:40:59:7a,-72
5,19:b8:e3:fc:5d:1a,-78
6,68:39:98:93:b2:99,-79
7,4d:1b:28:ca:76:13,-79
8,79:c0:d5:9b:c8:3b,-79
9,3d:63:63:03:f7:ad,-79
10,10:75:ae:67:8a:3d,-79
11,7e:33:b5:71:c9:b6,-73
12,0a:ae:fe:6e:b5:2a,-75
13,01:b4:b5:35:b0:1c,-79
14,50:1c:66:8d:27:bc,-79
15,7d:84:96:2c:f8:16,-78
16,43:c5:4a:0b:28:a9,-79
17,6b:45:eb:90:da:db,-79
18,76:71:24:6f:91:7f,-79
19,11:7b:65:3e:d2:e8,-79
