,addr,rssi
0,4e:71:97:1a:80:11,-65
1,49:c0:db:cd:e0:cd,-79
2,6d:00:58:0c:f1:c6,-76
3,41:9b:6c:41:24:6e,-74
4,74:90:50:40:59:7a,-71
5,c0:09:b0:07:21:1c,-71
6,70:b1:3e:30:18:b3,-79
7,40:8a:24:85:d1:51,-79
8,73:44:37:24:06:48,-79
9,56:40:84:6a:7e:d1,-76
10,40:5d:36:d7:af:74,-79
11,6e:5d:eb:22:24:11,-79
12,2d:89:b1:3f:67:83,-79
13,53:1c:74:ca:3e:81,-79
14,6b:49:33:5e:40:fc,-79
15,5b:12:a0:57:fe:98,-78
16,40:51:79:c4:39:53,-79
17,5a:46:11:18:9c:ee,-79
18,0c:5f:8c:d0:ff:f6,-79
19,ee:84:ac:9b:4d:1a,-79
20,ea:30:60:f3:98:d3,-79
21,ff:66:fd:12:52:52,-79
22,0e:61:29:98:8d:fe,-79
