,addr,rssi
0,08:f6:71:11:fb:03,-65
1,2a:92:43:11:50:15,-77
2,69:76:ef:bd:bc:4f,-69
3,70:90:c6:92:14:16,-79
4,54:3e:cd:49:4d:53,-65
5,76:85:e0:c6:f2:f6,-64
6,f4:75:b9:7f:0b:9a,-62
7,4c:52:da:56:d0:ef,-79
8,63:33:7a:6d:3c:07,-67
9,7d:02:6b:ed:88:e2,-79
10,45:a1:1c:91:d9:80,-79
11,61:f1:88:81:28:f0,-72
12,68:4a:bf:ce:f2:0d,-79
13,54:33:0a:10:64:27,-77
14,49:07:23:b1:f3:d8,-79
15,42:b2:2c:6e:00:a4,-79
16,c3:6f:06:07:d8:e9,-67
17,71:ed:8e:89:6c:c0,-79
18,74:90:50:40:59:7a,-63
19,4f:95:da:dc:2e:e0,-79
20,f8:8f:8d:d0:2a:1d,-79
21,67:4d:ad:6d:99:31,-79
22,18:af:4a:7f:15:1a,-79
23,74:05:71:db:60:5a,-79
24,7e:c8:90:a9:9d:2c,-79
25,18:2f:75:e2:3e:f7,-79
26,7e:ff:29:37:c7:f7,-78
27,0e:7e:e6:9b:46:e4,-79
28,53:b2:a2:ab:01:72,-79
29,46:bc:4c:be:2a:6b,-79
30,03:d7:39:1d:de:72,-79
31,0f:70:00:5f:e1:06,-79
32,5f:6b:40:45:83:65,-79
33,4f:54:32:de:47:43,-79
34,2d:98:8f:44:b1:cb,-78
