,addr,rssi
0,00:a0:50:22:24:2d,-79
1,4f:51:2e:7e:03:62,-79
2,54:76:89:08:69:d1,-77
3,5f:33:d6:35:4b:22,-62
4,4b:dc:fc:1a:c2:cb,-59
5,20:f4:06:cb:6c:05,-79
6,53:25:8e:50:94:07,-79
7,43:c2:39:2b:e6:57,-75
8,66:bc:11:18:ae:5a,-73
9,74:90:50:40:59:7a,-74
10,1a:d5:0b:ab:55:7a,-76
11,e2:ec:84:8d:f8:29,-69
12,46:d7:1a:82:7d:7f,-79
13,21:b9:71:f0:b2:d0,-79
14,dd:91:9c:ea:fd:2d,-72
15,58:d3:c0:7a:50:68,-79
16,f2:ab:49:f3:72:4d,-79
17,d1:3e:14:ca:55:fb,-60
18,fe:53:4a:45:6d:27,-75
19,4f:22:17:8f:19:64,-79
20,65:85:d0:10:68:e6,-79
21,70:bc:8a:0d:51:1b,-79
