,addr,rssi
0,1a:de:86:3a:7a:ea,-73
1,4f:79:e9:ce:ce:10,-70
2,09:6e:3d:56:8e:87,-70
3,03:8d:60:86:23:d6,-71
4,78:3e:ed:d5:03:a7,-67
5,65:9d:db:f5:f4:4a,-68
6,31:db:19:ba:88:d7,-65
7,00:a0:50:70:96:71,-79
8,6c:58:6f:fb:bb:17,-77
9,18:b9:88:f2:d5:15,-79
10,07:32:a5:06:74:6e,-66
11,ea:2a:5d:ed:6d:b7,-79
12,65:4a:f4:0a:ea:88,-76
13,4d:39:84:fd:c5:e6,-77
14,fd:57:35:59:04:f2,-71
15,46:ca:cc:8f:b9:97,-72
16,74:90:50:40:59:7a,-75
17,f5:65:5c:7c:67:28,-74
18,c8:5f:5a:09:fc:55,-76
19,fa:23:d6:e5:9b:27,-79
20,da:5c:ef:f9:d1:96,-79
21,41:9f:41:33:d0:58,-74
22,2c:0f:d8:fc:ad:5e,-79
23,1a:45:c4:48:f3:3f,-79
24,2c:e7:fe:6d:08:53,-79
25,6e:83:92:e9:7e:48,-68
26,4b:45:88:12:a8:1a,-79
27,56:ac:1e:53:33:f1,-79
28,14:3f:0e:10:32:e9,-77
29,28:06:67:84:24:be,-76
30,cb:de:94:ea:bc:91,-79
31,5d:ae:a9:11:52:c3,-79
