,addr,rssi
0,06:f7:a7:ba:e9:4f,-59
1,51:45:d7:b7:01:e8,-72
2,4c:87:5d:dd:5f:33,-73
3,41:5b:8c:f1:a8:f3,-77
4,0c:92:02:5a:c6:f1,-79
5,4c:87:5d:dd:39:da,-67
6,74:90:50:40:59:7a,-73
7,31:f5:13:e7:c4:53,-79
8,5f:65:b9:10:4c:3e,-79
9,63:04:97:a5:06:7a,-79
10,0b:44:28:59:4c:e6,-78
11,7a:3f:4b:d0:a7:56,-78
12,6a:c1:8e:37:5e:68,-79
13,4e:c6:2a:37:79:2e,-79
14,2b:22:73:2b:03:94,-79
15,18:4f:ad:d5:f6:75,-79
16,72:44:ad:89:7e:a3,-78
17,41:5a:e0:87:88:68,-79
18,eb:88:43:bc:d9:63,-79
19,64:2a:93:cb:d1:a8,-79
20,dd:6d:1d:fc:85:2e,-79
