,addr,rssi
0,4b:4f:e6:a1:80:fe,-76
1,07:93:49:9c:5f:94,-67
2,46:0d:71:5a:e4:5e,-71
3,52:1d:c7:ff:a9:20,-67
4,63:e6:9e:56:e6:9d,-73
5,3c:6a:d5:b0:fb:45,-74
6,74:90:50:40:59:7a,-67
7,18:4f:2d:01:cf:54,-79
8,08:dc:5f:eb:06:20,-79
9,dc:d6:51:bf:37:f1,-69
10,4b:40:5c:5b:e4:52,-75
11,54:ac:8c:71:5c:f7,-78
12,1c:22:95:20:64:2e,-79
13,71:03:09:d2:98:0a,-79
14,50:32:37:d3:ef:91,-79
15,03:f0:38:f1:3b:9f,-79
16,50:32:37:d0:63:89,-79
17,76:af:59:6d:c0:b5,-78
18,50:32:37:d0:11:40,-75
19,3a:dc:12:59:35:9f,-76
20,46:0a:ae:f1:5f:6e,-66
21,06:30:9f:f5:12:0c,-76
