,addr,rssi
0,4e:62:34:d3:87:48,-70
1,61:77:2e:58:f6:a8,-74
2,d4:3f:a8:38:3f:92,-79
3,f0:55:a0:5f:84:0b,-69
4,4a:62:0e:f2:08:a8,-79
5,29:fe:4b:ff:f7:08,-79
6,4f:b8:0e:2c:8b:40,-79
7,65:0a:0d:da:ed:62,-79
8,71:90:fc:db:2b:62,-79
9,5f:12:4c:6e:e9:ac,-79
10,61:2e:25:45:62:df,-79
11,1d:20:e6:a9:8e:fc,-79
12,79:63:c2:27:71:60,-74
13,62:2f:6b:54:41:67,-79
14,4f:e9:8b:68:66:fb,-79
15,04:d1:45:bf:95:7b,-79
16,58:ff:dc:5e:86:14,-79
17,21:cf:3b:7a:20:ca,-79
18,f6:71:74:7a:49:8c,-79
19,57:e2:95:2f:7a:cd,-78
