,addr,rssi
0,d4:36:39:ba:c1:91,-76
1,66:aa:86:fa:49:92,-64
2,02:7e:72:13:c3:3e,-65
3,e9:95:96:d7:8d:d8,-57
4,4c:a7:46:b4:9c:24,-78
5,4f:8a:3e:a9:26:72,-63
6,4e:ee:fb:c4:58:d7,-73
7,d4:9d:c0:7d:09:69,-79
8,17:f2:31:53:3d:43,-71
9,47:47:a9:29:5f:27,-66
10,2a:a7:d5:65:d2:d3,-64
11,75:67:ae:c1:d0:82,-72
12,c4:37:b1:4f:40:a2,-65
13,01:ca:83:31:a8:84,-79
14,74:90:50:40:59:7a,-75
15,13:a7:81:26:bf:af,-79
16,d4:9d:c0:7d:0a:b9,-78
17,61:01:d1:7d:e9:10,-79
18,c9:3c:4d:56:89:63,-73
19,74:0e:9a:b8:ed:7d,-72
20,4c:f4:b2:14:f6:c9,-77
21,26:2f:ec:5b:9c:02,-79
22,40:2d:51:99:d4:9a,-79
23,f7:f4:1d:60:d4:8d,-79
24,e1:f5:4f:93:3e:ea,-79
25,44:45:a9:d6:32:ce,-79
26,41:13:49:d7:c8:71,-79
27,d4:9d:c0:7d:09:65,-79
28,f6:a5:46:cc:1a:2b,-79
29,d4:9d:c0:7d:30:7b,-79
30,d4:9d:c0:7b:e2:0f,-79
31,d4:9d:c0:7b:eb:5b,-79
32,24:fc:e5:7c:81:95,-79
33,29:fc:b3:51:2c:e4,-78
34,d7:80:52:7f:97:b3,-79
35,d4:9d:c0:7b:e2:1f,-79
36,d8:e8:82:1e:3d:50,-79
37,21:a4:f1:ec:b8:7a,-79
38,fe:54:8c:5a:77:8a,-79
39,0e:6b:42:8f:eb:34,-76
40,48:85:bd:18:14:cb,-79
41,d4:9d:c0:7d:28:5d,-79
42,67:6a:0c:91:f9:35,-79
43,31:29:cf:72:6f:d6,-79
44,d4:9d:c0:7d:1f:5f,-79
45,d4:9d:c0:7d:30:39,-78
46,45:b8:44:55:8b:f0,-79
