,addr,rssi
0,55:12:d7:2a:d3:11,-62
1,4e:3b:ab:b6:25:b0,-64
2,34:5b:f9:5e:5e:9e,-74
3,43:48:50:43:a4:1d,-76
4,34:47:5b:61:c5:76,-63
5,5b:75:cd:dd:c0:76,-65
6,0a:95:75:3c:46:6a,-71
7,5d:0f:e3:fe:b6:76,-63
8,77:cf:fb:da:db:a9,-65
9,60:1b:f3:6f:27:7d,-65
10,45:46:62:20:5d:ef,-79
11,73:c8:16:c4:70:13,-79
12,fe:eb:46:25:5f:57,-78
13,5c:f5:17:73:f7:c0,-79
14,02:4d:5f:9f:68:45,-79
15,e0:bc:f1:e5:0e:40,-63
16,fa:13:bd:42:b2:3b,-79
17,39:cd:65:8e:51:b6,-79
18,53:75:52:09:0b:bb,-79
19,6c:3f:60:9c:00:0e,-79
20,ec:3e:fc:47:6f:fc,-55
21,74:90:50:40:59:7a,-70
22,5b:b0:c6:c9:ae:08,-68
23,09:68:1a:6a:2e:d3,-66
24,0f:80:bb:c2:06:ae,-79
25,1e:dd:48:d9:d4:89,-79
