,addr,rssi
0,76:a3:de:30:51:8c,-78
1,4b:8d:d9:fe:cf:f4,-79
2,3a:72:78:b3:ca:99,-67
3,7a:18:f9:44:15:b9,-76
4,6f:a2:45:21:ec:68,-79
5,7f:2f:e6:4a:37:32,-58
6,7c:12:ac:da:c0:59,-73
7,6f:48:e9:e3:d6:7a,-78
8,2e:a5:c2:04:77:7d,-79
9,06:0a:be:68:4b:a3,-75
10,7a:04:50:41:a6:d7,-71
11,fa:fa:71:ce:33:22,-78
12,d7:1f:b9:20:b9:c1,-76
13,44:cd:c4:61:e5:82,-79
14,30:49:1c:f7:1a:de,-71
15,45:56:ee:f5:9f:bc,-65
16,e5:6e:dc:27:38:64,-63
17,62:a4:94:b6:2c:1a,-79
18,79:23:e0:39:c6:56,-79
19,51:58:7d:f7:b8:08,-76
20,4f:28:7f:5e:39:e6,-72
21,4b:42:9d:c7:f3:60,-79
22,74:90:50:40:59:7a,-78
23,75:ad:19:b1:b6:cf,-79
24,35:f4:5c:3b:5b:2a,-79
25,ff:2e:ca:71:84:b7,-78
26,49:39:ec:4e:be:2b,-79
27,41:ec:ba:4d:65:9f,-79
28,09:d4:89:59:4a:15,-79
29,15:a5:c9:db:c2:f5,-79
30,0c:a3:ab:7a:48:47,-79
31,77:2a:3e:ce:5b:06,-79
32,c3:43:2e:27:92:e0,-79
33,71:ed:87:89:dc:08,-79
34,5a:9e:15:34:68:bd,-75
35,c7:77:00:a0:c9:03,-74
36,79:91:5b:78:c8:f7,-79
37,7f:e3:22:e2:b8:3d,-78
38,60:34:ea:a0:11:d1,-79
39,5a:c1:89:d1:27:af,-79
40,d1:53:1a:96:67:cd,-79
41,35:77:bf:dd:91:e4,-79
42,51:1c:0a:05:9c:73,-76
43,e3:2a:63:a9:54:8d,-75
44,47:ac:81:56:f0:5e,-79
