,addr,rssi
0,54:34:83:53:b3:44,-77
1,74:90:50:40:59:7a,-75
2,51:2a:67:b9:ba:9a,-73
3,51:e0:55:1b:6f:03,-79
4,e0:d3:df:de:bc:32,-68
5,47:cc:53:06:77:f8,-79
6,52:f4:dd:d5:37:27,-79
7,2d:d9:6e:f6:5f:79,-79
8,54:82:44:3d:75:3a,-77
9,53:8c:0f:dc:f3:c9,-75
10,22:75:c0:13:d0:08,-79
11,07:41:8b:6d:c0:63,-79
12,3b:6a:c8:14:a4:90,-79
13,71:79:16:12:71:71,-79
14,61:60:53:81:39:53,-79
15,05:d7:db:49:33:ce,-79
16,51:ed:bf:e8:ef:7f,-79
17,53:fe:fb:f7:56:8b,-79
18,52:d2:60:70:90:ed,-79
19,54:d9:06:08:85:85,-79
20,41:be:90:95:f8:97,-79
21,2a:18:0f:58:92:4d,-77
22,0e:b0:71:57:98:61,-78
23,51:a8:f0:93:cc:84,-79
24,13:d4:0b:9f:d2:05,-79
25,5d:10:b9:e6:d1:46,-79
26,5e:c4:8f:0f:22:a0,-77
27,65:58:6b:d4:fc:cf,-79
28,1e:4b:25:da:dd:2f,-76
29,3e:d6:a4:c2:69:28,-78
