,addr,rssi
0,4e:07:f8:ca:e7:fc,-62
1,2f:b7:5f:2f:ec:13,-79
2,65:56:64:6d:d8:e0,-71
3,3d:87:f2:e6:b4:7a,-72
4,43:0c:df:8d:26:90,-77
5,11:cf:3a:11:c7:f2,-79
6,5c:4c:03:a6:f5:cc,-75
7,61:95:bc:c9:bd:ec,-65
8,4f:cc:6d:77:36:e9,-79
9,ff:fd:b0:1c:35:07,-65
10,27:37:73:60:6f:97,-68
11,65:6f:fe:cf:8c:47,-73
12,74:90:50:40:59:7a,-71
13,61:7f:7e:be:8e:a0,-60
14,02:ca:47:ff:43:0e,-79
15,42:c8:47:62:a5:ee,-79
16,7f:2b:97:95:2c:73,-79
17,6c:f3:64:ed:1f:13,-74
18,da:2b:52:32:a8:7b,-79
19,ed:54:ec:11:b4:67,-52
20,40:d9:75:7d:1d:86,-79
21,fc:df:97:50:83:2e,-67
22,24:f1:80:7c:b6:cb,-79
23,22:ac:5f:e7:f8:aa,-79
24,1a:7b:47:8b:2e:bd,-79
25,52:9f:67:34:cf:7c,-79
26,58:40:cd:eb:9c:b0,-69
27,ed:43:f2:7b:4a:78,-79
28,1f:9d:b8:a4:1b:43,-79
29,40:48:81:2c:54:87,-79
