,addr,rssi
0,5e:d6:17:a4:87:5e,-77
1,46:a3:93:f1:75:17,-75
2,5b:5f:20:98:c2:35,-64
3,4d:c6:d7:88:83:e1,-79
4,74:90:50:40:59:7a,-68
5,4e:d2:40:c4:9c:ed,-77
6,06:54:b7:2f:0d:8f,-79
7,4c:c9:0a:52:29:b7,-79
8,e9:ef:9e:3c:3d:fa,-79
9,e9:b4:2c:e3:70:27,-79
10,1e:eb:10:0f:13:62,-79
11,f8:77:70:1c:bb:ec,-79
12,76:0a:90:19:82:7e,-79
13,63:7b:27:7c:29:d9,-78
14,7d:fa:2b:5d:1b:ff,-79
15,c1:2e:29:ed:9a:3e,-79
16,63:9d:5b:37:04:34,-78
17,53:7b:e6:48:d7:b1,-75
18,f1:f8:8a:89:b8:d1,-71
19,2f:1b:68:d5:ba:d1,-79
20,77:b2:22:ae:9d:a5,-79
