,addr,rssi
0,07:d1:b2:32:8c:31,-79
1,3b:80:ce:15:a6:77,-78
2,70:d3:73:bc:e6:2a,-79
3,74:90:50:40:59:7a,-76
4,40:c5:2d:73:c4:05,-79
5,57:41:2e:12:70:e4,-79
6,63:27:7c:9d:4c:e4,-77
7,73:1b:9b:d4:c1:c2,-79
8,67:df:38:32:73:09,-75
9,59:fc:ae:4c:60:5d,-77
10,e7:6c:79:81:49:fa,-79
11,49:9e:e3:33:da:d6,-76
12,7a:ed:2a:ab:73:12,-74
13,35:c3:ca:17:8a:ea,-79
14,7a:79:30:73:60:20,-77
15,6a:b4:85:c4:6d:4d,-77
16,7a:80:cf:bd:53:85,-79
17,7a:b5:4c:96:00:74,-79
18,42:0e:08:c2:5c:89,-79
19,7c:56:7c:8b:13:04,-76
20,5c:99:b4:27:15:61,-79
21,cc:38:1c:79:d1:6d,-62
22,31:e5:4c:bb:07:58,-79
23,79:a0:ab:56:08:25,-79
24,ff:9e:2a:0c:6a:d4,-79
25,29:88:1a:56:ea:63,-79
26,75:e3:d2:70:e9:9d,-79
27,6d:4f:c2:72:95:3f,-79
28,75:60:71:35:9a:a0,-77
29,4e:ee:fc:57:c6:53,-79
30,6e:13:4b:36:e9:88,-79
31,ce:11:54:33:07:20,-79
32,dd:9a:a6:8f:3d:1e,-75
33,7f:fc:de:cf:3c:37,-79
34,20:e1:85:5e:bd:f2,-79
