,addr,rssi
0,74:90:50:40:59:7a,-69
1,e0:23:ef:90:d7:e8,-79
2,22:90:4b:31:ea:54,-79
3,01:a6:e2:2d:97:e7,-79
4,7f:47:aa:92:ed:ca,-79
5,72:23:c5:7e:bd:8a,-78
6,6f:fa:90:0a:e3:bc,-79
7,01:a3:d2:3e:25:26,-78
8,12:a3:24:6a:da:bf,-79
9,70:61:ee:34:9a:8c,-79
10,60:e3:b8:5e:43:fe,-78
11,01:71:6d:f1:04:07,-78
12,04:d2:a8:6e:03:95,-79
13,63:b1:0e:68:63:3e,-78
14,40:cd:b2:08:d8:6e,-79
15,5e:c5:ac:bf:eb:4e,-79
16,75:66:66:19:2b:19,-79
17,59:56:b9:82:3a:54,-79
18,75:fe:bd:c8:e5:0d,-79
19,75:39:3f:6d:44:d7,-79
20,39:9d:1b:66:16:92,-79
21,62:1e:59:8e:f1:b8,-79
22,00:a0:50:53:46:47,-79
23,59:0b:ec:bf:98:ce,-78
24,79:8c:59:cb:db:51,-79
25,56:36:26:aa:8f:08,-79
26,e2:f1:60:98:ce:29,-79
27,fc:7f:d3:fb:a0:80,-65
28,1c:7f:b5:68:ba:81,-79
29,45:6f:43:27:67:22,-79
30,56:76:13:6d:be:dc,-79
31,47:29:60:3f:c8:2a,-79
32,0b:95:a8:10:0d:3f,-75
33,37:9a:0d:da:d6:63,-79
