,addr,rssi
0,48:36:02:f0:78:0c,-64
1,67:65:96:98:db:40,-71
2,08:aa:77:e3:f9:99,-69
3,41:37:ae:bc:c0:5a,-63
4,7e:de:ff:91:05:15,-69
5,57:a5:92:ff:88:91,-79
6,33:e8:9d:5e:46:2e,-51
7,72:1e:e4:19:6e:dc,-69
8,38:7b:27:e4:77:56,-72
9,54:b6:cf:08:db:1b,-64
10,4d:72:4e:17:98:f3,-67
11,74:90:50:40:59:7a,-74
12,fb:46:db:ae:1f:da,-79
13,d4:9d:c0:7d:1f:5f,-79
14,11:ff:a0:8a:12:23,-79
15,cf:b8:ab:b1:cd:d8,-65
16,72:0b:c8:c9:ec:7f,-75
17,7b:02:b4:dc:d4:48,-73
18,75:8c:53:2b:50:54,-79
19,64:f1:6e:ee:ab:4d,-78
20,78:ba:ef:a1:ee:dc,-79
