,addr,rssi
0,73:7d:54:33:aa:00,-79
1,24:42:16:c0:6e:32,-76
2,74:a4:8a:f0:3a:65,-77
3,7b:28:25:a3:5e:88,-78
4,7f:10:0e:e8:2f:ce,-75
5,44:e1:a1:d1:d7:f0,-79
6,76:a1:14:dd:e5:08,-79
7,56:48:c7:2f:b3:9d,-79
8,19:e6:39:83:d0:3a,-78
9,74:90:50:40:59:7a,-68
10,74:39:43:91:e3:d9,-79
11,4c:87:5d:9b:4f:ae,-74
12,e0:55:05:32:2d:38,-79
13,2a:81:10:f7:4e:65,-79
14,00:a0:50:c5:34:4a,-79
15,6f:24:88:6c:eb:81,-79
16,61:06:b9:0c:6c:78,-79
17,f1:28:25:78:1f:a1,-69
18,50:b3:ea:ef:f4:52,-79
19,c4:a0:33:19:8d:34,-79
20,49:ec:b8:91:63:7d,-79
21,29:59:03:00:d8:ca,-79
22,00:a0:50:d6:c7:46,-79
23,4c:91:e0:70:18:ec,-79
24,4a:d9:f5:45:52:66,-79
25,4e:a0:34:56:f2:48,-79
26,64:f9:15:21:37:b5,-79
27,55:d2:dc:11:f6:7c,-79
28,19:36:50:cc:80:a1,-79
29,cd:a9:12:e9:ef:39,-79
30,e9:8b:19:b4:05:0f,-77
31,6c:6c:14:21:a0:9d,-79
32,51:a3:0c:51:4d:39,-79
33,e3:d2:17:0f:67:a3,-77
34,47:34:d4:92:5f:01,-77
35,c3:b9:d6:4f:44:9f,-73
36,7d:7f:b5:b7:ea:9e,-79
37,4f:18:b2:e2:d6:ae,-79
