,addr,rssi
0,74:90:50:40:59:7a,-69
1,d1:af:ca:1c:77:01,-64
2,49:d7:74:03:51:2a,-79
3,ae:d5:32:1b:9a:92,-77
4,62:8b:5a:6c:9c:ad,-74
5,58:aa:80:2b:3f:b5,-79
6,75:a0:8b:6c:8a:f2,-79
7,00:a0:50:c4:24:ee,-79
8,78:91:4b:34:e5:a1,-79
9,7e:9f:17:7f:1a:62,-74
10,64:a1:5c:73:52:e6,-77
11,6e:1e:fd:32:d1:af,-75
12,56:de:2e:84:f6:93,-76
13,59:81:e2:f1:7d:88,-79
14,44:45:14:58:52:39,-75
15,1b:30:22:80:c7:62,-77
16,6c:0c:c7:52:1f:f4,-75
17,67:24:07:a4:20:64,-79
18,49:a6:a6:a2:ff:aa,-79
19,dc:53:e9:79:d0:d0,-79
20,21:9c:85:ee:ff:9f,-79
21,29:a1:4a:da:19:56,-79
22,75:0e:2c:36:85:ec,-73
23,6e:87:fb:a6:7d:7d,-79
