,addr,rssi
0,47:9c:d4:9f:44:2e,-72
1,44:7d:33:86:69:ba,-66
2,64:a5:75:48:05:76,-79
3,54:06:21:65:88:c6,-75
4,20:06:87:32:a1:ba,-67
5,3c:0a:85:6d:97:7c,-63
6,ef:64:16:db:0d:8b,-72
7,74:90:50:40:59:7a,-79
8,5d:66:0a:35:5c:2d,-78
9,e3:67:40:30:fb:4f,-71
10,43:c8:a3:04:18:19,-71
11,13:09:5e:32:d8:b5,-79
12,df:0c:86:62:a6:2d,-79
13,15:a3:b0:ca:af:99,-75
14,23:6c:87:ff:3d:9c,-79
15,ea:df:ad:d6:39:36,-75
16,55:d6:4a:2d:3c:42,-79
17,1e:d6:96:cd:73:d9,-77
18,4f:b2:9c:b5:67:1a,-79
19,66:fd:5d:73:f5:82,-79
20,44:80:82:5f:7f:9a,-79
21,74:80:17:18:41:04,-79
22,45:32:1e:5d:24:a3,-79
23,44:36:30:71:83:a1,-79
24,56:8b:9f:81:f0:3a,-75
25,27:0d:e3:14:72:6e,-79
26,78:a2:36:37:d6:00,-74
27,7b:d0:65:d9:36:fa,-79
28,ea:be:02:3c:5a:ae,-79
29,2e:00:27:d6:91:2b,-79
30,70:94:49:7a:03:bb,-77
31,7d:5b:88:d5:37:2b,-79
32,70:cd:78:00:c8:fc,-75
33,51:e9:52:95:7b:ee,-79
34,6d:da:7f:99:ff:d9,-79
35,50:bb:8c:53:88:ca,-79
36,21:6e:2c:d6:d1:d4,-77
37,d7:1f:1e:f1:df:5a,-77
38,45:c9:e3:bc:b2:d1,-79
39,7f:72:ac:9e:1c:15,-75
40,77:d1:4c:23:91:0d,-78
41,ed:10:03:23:5f:76,-79
42,ed:9b:f6:2d:ca:0e,-75
