,addr,rssi
0,26:87:bd:93:0f:b6,-73
1,55:a7:65:16:d1:d9,-65
2,78:f8:14:71:fd:c8,-75
3,0b:83:3b:f7:98:51,-64
4,50:cc:cd:06:c2:38,-65
5,23:4f:af:1b:f4:3b,-78
6,27:24:ba:eb:9d:ee,-77
7,4c:83:aa:03:bc:90,-77
8,d2:e8:60:9b:7f:c4,-75
9,d4:9d:c0:7d:08:71,-77
10,d5:8f:0d:a8:1c:6e,-66
11,74:38:b7:e8:dc:a3,-55
12,48:f9:02:54:b3:fb,-76
13,d4:9d:c0:7d:11:91,-79
14,d4:9d:c0:7d:1f:5f,-79
15,69:03:ad:8a:b9:8c,-79
16,7d:6f:cb:1a:cd:cf,-79
17,13:54:2e:63:27:bf,-79
18,3a:f2:47:27:70:85,-72
19,74:90:50:40:59:7a,-74
20,6a:a7:1a:e2:a9:74,-79
21,68:52:d0:cb:8f:27,-79
22,31:b6:86:a9:f1:f8,-79
