,addr,rssi
0,7f:4d:30:a5:37:97,-71
1,7e:0e:40:ae:56:c6,-71
2,70:ae:04:f2:13:55,-72
3,69:a7:ae:bd:4f:7d,-66
4,57:d7:86:94:2e:84,-73
5,ec:5a:92:9e:74:21,-79
6,6e:9c:92:f0:2f:46,-79
7,53:29:a6:db:c1:2b,-79
8,74:90:50:40:59:7a,-69
9,4a:72:3b:0c:6b:ff,-79
10,13:e8:20:ed:6b:23,-79
11,dc:c1:72:52:b9:0b,-68
12,21:3f:a3:ed:97:d3,-71
13,ac:12:2f:04:29:4d,-79
14,f0:b0:f2:d5:7f:5d,-79
15,46:67:1e:31:6e:92,-74
16,f1:6e:8e:00:4d:65,-71
17,74:8e:14:d2:ce:fa,-79
18,65:c2:95:da:7c:8d,-79
19,74:ae:78:31:2f:86,-79
20,5f:24:7e:73:e4:72,-79
21,49:1c:bd:74:d0:e3,-79
22,00:a0:50:d3:8b:69,-78
23,13:66:e7:75:fc:14,-79
24,6f:20:df:45:a0:23,-79
25,6e:8c:ea:e9:ff:a2,-79
26,6f:92:d1:36:ec:6d,-72
27,76:26:aa:1e:62:a9,-76
28,cf:79:18:4c:91:b0,-74
29,49:3e:69:47:c7:47,-79
30,c2:26:77:66:f4:b3,-79
31,60:7b:65:ce:e5:52,-79
32,47:14:18:af:d4:66,-79
