,addr,rssi
0,0b:be:e0:76:84:50,-79
1,45:18:0b:61:01:7d,-79
2,1d:92:92:a0:6c:74,-59
3,2a:6d:54:6e:2d:b1,-68
4,cc:28:90:68:f6:0a,-58
5,79:7a:e5:72:e9:af,-78
6,7a:d7:d0:af:05:28,-68
7,cf:a5:21:89:56:f9,-59
8,74:90:50:40:59:7a,-73
9,66:3e:13:c1:b8:b7,-79
10,de:e4:21:bf:b3:ef,-77
11,44:96:e9:91:73:44,-78
12,55:ba:d5:c4:99:4b,-79
13,70:64:04:5e:d4:b2,-79
14,14:33:70:c3:c5:3c,-79
15,3c:ca:25:d9:25:1e,-79
16,6b:b4:a4:86:6d:4d,-76
17,5c:14:f8:77:61:f8,-79
18,5b:8a:1e:69:3c:af,-79
19,78:ca:d0:47:01:1e,-79
20,62:71:ee:d0:ec:9d,-77
21,45:6f:da:c3:83:36,-79
22,fd:8f:10:69:11:e2,-79
23,68:1b:ae:d3:cc:e8,-79
24,ca:a6:1e:80:f2:42,-79
25,5d:a4:56:bd:ca:46,-79
26,47:a7:9e:12:92:83,-72
27,fd:db:17:9c:23:4f,-79
28,5d:72:26:60:48:bd,-76
29,36:1e:e5:83:a6:89,-79
30,46:7f:f0:32:6a:06,-79
31,cd:fa:8b:d0:72:cc,-77
32,15:c6:c3:77:b7:46,-79
