,addr,rssi
0,5b:ac:14:90:d0:e9,-67
1,40:6a:5f:97:d6:56,-75
2,74:90:50:40:59:7a,-71
3,69:ef:3c:f4:96:f2,-78
4,1e:b7:c9:1c:fe:1b,-73
5,6a:62:1b:0c:fb:ad,-79
6,14:09:d4:ae:57:dc,-79
7,43:28:c0:b3:b1:f1,-75
8,df:bd:7a:25:4d:69,-69
9,54:13:dc:b3:34:80,-73
10,64:fb:3b:82:55:e4,-79
11,cb:cd:ae:d6:39:17,-77
12,f3:81:57:97:8e:70,-70
13,57:f9:0c:af:9c:f2,-79
14,64:b3:41:9d:cc:9a,-79
15,fe:a9:bd:75:b6:63,-79
16,62:77:0e:a8:ac:6c,-78
17,52:a7:e0:96:38:9a,-79
18,63:1e:88:53:ba:45,-79
19,68:c5:b3:a3:87:89,-79
