,addr,rssi
0,5e:30:0f:b0:42:07,-77
1,6c:df:15:da:2f:bf,-64
2,56:03:31:d6:90:e2,-79
3,4d:0c:1f:ba:76:d8,-65
4,65:f1:1e:22:0b:c7,-71
5,08:a0:c2:a5:24:84,-65
6,42:27:b3:37:86:cf,-71
7,26:a0:4e:0c:9f:d8,-64
8,51:31:b1:df:5d:e0,-79
9,07:96:ec:e1:c4:8d,-79
10,dc:d8:83:dd:07:36,-79
11,fb:8b:15:b3:b3:d0,-75
12,65:4f:a0:33:dc:3b,-79
13,74:90:50:40:59:7a,-68
14,d4:85:16:2c:26:4d,-63
15,d0:9b:d3:19:3b:1f,-79
16,23:0e:a4:b9:96:79,-79
17,60:0e:89:cc:90:11,-79
18,55:48:e6:25:b0:62,-79
19,f9:b9:5f:f4:9f:5f,-75
20,22:85:59:91:0e:0c,-79
21,78:c8:e4:b0:93:0b,-79
