,addr,rssi
0,00:a0:50:2d:49:a6,-79
1,c6:00:47:54:7c:ba,-75
2,00:a0:50:1d:72:1d,-79
3,53:dc:ef:e2:a0:87,-78
4,75:13:52:cf:ed:b2,-79
5,5d:8a:b3:b3:94:42,-77
6,6d:6a:26:4e:01:df,-79
7,02:f9:ed:88:1a:1b,-79
8,4e:8f:e9:52:ea:3b,-68
9,df:29:2d:ab:19:14,-73
10,56:bd:3f:7e:a0:b6,-79
11,d7:cf:25:14:3b:57,-75
12,30:ec:da:e2:41:e6,-79
13,59:ff:01:ac:ae:e3,-79
14,0a:53:79:32:44:e8,-79
15,6b:06:11:74:c2:e8,-77
16,42:03:da:7c:88:01,-70
17,ee:2f:50:29:99:12,-78
18,55:dd:0f:84:b8:20,-79
19,72:8f:5e:14:af:3d,-79
20,5b:e8:f6:b1:c5:85,-79
21,10:17:b8:5c:ce:e5,-79
22,04:6c:ce:5f:22:d8,-79
23,6d:77:44:c1:a7:a5,-79
24,51:7e:bf:93:93:0a,-79
25,4e:12:fa:97:e4:92,-79
26,00:a0:50:0d:35:8f,-79
27,74:45:ce:95:bd:85,-76
28,47:28:87:33:5e:8c,-79
29,49:21:2c:61:a1:f9,-62
30,56:23:0d:f4:bd:9e,-79
31,6e:69:0a:1d:a9:8c,-78
32,6c:e8:14:77:fc:29,-79
33,0a:b7:20:2b:7e:6f,-77
34,2a:3a:de:d2:70:28,-79
35,56:9d:3e:6a:ca:46,-79
36,6b:d8:a5:6d:c9:99,-79
37,35:0f:52:11:4b:c4,-79
38,25:c3:31:72:19:cc,-75
39,40:7b:2d:86:4b:63,-75
40,d9:6a:b8:6a:7d:b2,-76
41,7f:54:c4:ad:ca:fb,-78
42,70:2e:fb:66:e2:c8,-67
43,72:e1:ed:22:5d:4c,-71
44,40:01:7d:12:30:27,-77
45,ec:73:ae:89:76:62,-79
46,dc:9f:5e:c3:25:9a,-77
47,59:22:45:a1:22:13,-72
48,76:62:b9:52:3e:7c,-79
49,67:63:82:f0:52:fd,-79
50,48:ae:7a:03:be:ae,-79
51,79:c3:78:4f:03:32,-79
52,78:50:37:bb:5a:24,-79
53,57:7e:8b:f3:f6:2b,-74
54,e7:78:a9:58:3e:23,-79
55,f7:f4:16:c0:b7:0f,-76
56,7d:8d:1b:d4:03:80,-77
57,3f:1f:ff:04:e5:95,-76
58,43:8f:bd:27:90:31,-79
59,43:5b:95:66:0d:1e,-79
