,addr,rssi
0,79:63:bf:7c:a9:04,-65
1,74:90:50:40:59:7a,-75
2,64:03:6e:93:9e:be,-63
3,7a:52:78:69:d2:41,-75
4,6c:0e:17:a8:32:eb,-76
5,36:69:58:9e:62:24,-67
6,4a:2f:84:4c:c1:2f,-68
7,53:fd:11:70:a8:f5,-72
8,6f:2b:a6:eb:d3:99,-64
9,70:4e:43:11:a6:50,-75
10,ee:3a:9e:37:09:23,-79
11,f0:95:14:7f:a7:f3,-60
12,53:09:21:2c:d6:50,-72
13,d1:9f:89:4a:85:b8,-76
14,43:f6:40:c9:75:f9,-73
15,d7:ce:d3:aa:f3:5b,-63
16,28:52:e0:fd:cc:c1,-69
17,28:52:e0:fd:bc:44,-64
18,62:ca:ee:9b:8a:31,-79
19,e2:de:b0:d7:e9:1c,-64
20,e6:53:09:6b:f3:a3,-72
21,66:f9:4e:5f:1e:9b,-79
22,00:fb:77:c6:10:e8,-73
23,3a:dc:12:59:35:9f,-79
24,50:32:37:d0:63:89,-79
25,30:31:f1:2c:2b:38,-79
26,50:32:37:d0:11:40,-79
27,03:f0:38:f1:3b:9f,-79
28,63:e8:6e:df:c8:da,-79
