,addr,rssi
0,48:38:8b:d3:00:62,-79
1,68:29:19:bc:8c:21,-79
2,50:5b:5b:06:33:94,-79
3,0f:21:1f:4d:52:50,-77
4,3d:c2:53:29:80:17,-79
5,67:41:a3:1f:9d:c7,-79
6,54:f7:83:54:b7:f0,-79
7,06:22:e7:34:60:94,-79
8,74:90:50:40:59:7a,-68
9,34:17:ac:5c:a3:8d,-79
10,49:35:f1:82:f0:40,-79
11,00:a0:50:c4:e2:d2,-79
12,69:1c:ed:8c:2d:3f,-79
13,69:30:fa:cc:e8:97,-79
14,67:6f:39:cd:2e:2d,-76
15,c8:6e:60:3a:12:99,-79
16,32:f5:fd:21:82:c8,-79
17,4c:7b:09:4b:c3:48,-79
18,19:e1:8e:ab:60:90,-79
19,f9:2f:69:5a:9c:fd,-77
20,16:ac:d4:31:32:d6,-77
21,66:8b:de:e3:e4:dc,-79
22,72:bf:fc:f9:d0:94,-79
23,01:e5:1a:4f:28:65,-79
24,5d:c5:94:d9:c0:94,-74
