,addr,rssi
0,4c:cb:53:3d:19:d9,-69
1,29:b6:26:37:1a:13,-72
2,46:b1:51:69:9c:be,-79
3,49:ce:4b:dc:35:27,-63
4,4f:2b:70:d1:75:51,-68
5,ca:96:38:0c:02:4f,-74
6,74:90:50:40:59:7a,-67
7,1b:e8:5b:90:d0:d6,-78
8,f1:b9:6a:9b:e5:93,-67
9,f7:4c:9d:fd:fe:d2,-79
10,4a:90:7e:21:20:31,-79
11,06:30:9f:f5:12:0c,-79
12,50:32:37:d0:11:40,-79
13,50:32:37:d0:63:89,-79
14,3a:dc:12:59:35:9f,-76
15,03:f0:38:f1:3b:9f,-78
16,50:32:37:d3:ef:91,-79
17,2a:32:03:05:bf:5f,-78
18,6c:4e:7b:d2:77:fe,-79
19,40:f6:df:44:ad:9b,-79
