,addr,rssi
0,00:a0:50:0d:35:8f,-79
1,70:a2:92:b1:4d:cc,-74
2,01:24:26:c0:8c:a5,-79
3,60:ff:2a:0e:99:1d,-79
4,42:0f:f4:61:73:e8,-78
5,66:2b:9b:48:16:2c,-79
6,30:dc:ff:bb:53:8a,-79
7,5b:9d:30:2d:9f:ab,-79
8,4e:07:2c:35:af:93,-75
9,42:c6:02:73:19:e3,-79
10,c2:26:7a:88:ef:22,-78
11,fb:d6:b5:e8:58:0e,-79
12,66:1f:8d:87:56:dc,-79
13,67:35:67:7d:10:05,-77
14,20:b2:98:b6:b2:88,-79
15,c0:4b:13:06:b3:34,-79
16,43:51:64:59:1d:04,-79
17,47:86:7d:3c:70:a0,-79
18,75:fb:b7:d5:91:2f,-79
19,79:c1:77:00:6e:35,-79
20,cd:33:e9:96:05:15,-79
21,27:0a:9e:4c:04:f4,-79
22,4c:95:bd:f5:93:c6,-79
23,d9:3a:7a:08:7c:f0,-79
24,cb:73:66:59:f8:5e,-79
25,59:af:2a:16:4c:9f,-79
26,e1:7f:18:33:5d:85,-79
27,60:a9:10:54:75:11,-79
