,addr,rssi
0,7a:8a:14:e2:6d:35,-63
1,6e:bd:40:d2:62:89,-76
2,33:56:92:69:ed:b1,-62
3,45:b1:b8:0d:9a:f1,-79
4,46:c2:d9:dc:55:c5,-63
5,00:a0:50:c5:92:20,-79
6,00:e6:76:cf:09:52,-79
7,14:b2:71:a9:44:9d,-63
8,cd:d9:89:b2:34:04,-63
9,64:cd:3b:3e:f3:01,-79
10,60:b5:35:90:7b:5b,-76
11,2a:75:c8:ee:22:28,-79
12,2f:f4:c5:9c:33:18,-78
13,00:a0:50:c5:98:0b,-79
14,ca:bc:e1:3c:0f:72,-62
15,41:41:e5:90:a3:b5,-79
16,00:a0:50:70:d4:62,-79
17,46:ce:e1:0e:98:e4,-76
18,d8:09:c3:87:6c:96,-79
19,d2:07:21:72:02:72,-79
20,42:a3:09:92:5c:6b,-78
21,6e:f1:19:69:fb:97,-77
22,74:90:50:40:59:7a,-78
23,23:86:77:0e:3e:01,-79
24,69:d9:d2:8a:da:51,-78
25,42:f9:45:22:2b:ed,-79
26,d7:51:42:bf:af:96,-71
27,ec:7c:47:23:2c:53,-71
28,33:47:ff:0f:8e:4e,-79
29,d0:29:60:10:2a:82,-79
30,f3:f6:bc:02:94:13,-77
31,fe:6d:05:73:ea:5c,-71
32,1f:63:ae:91:94:14,-79
33,d8:d2:f4:76:5e:a8,-78
34,00:a0:50:ed:43:25,-79
35,e9:c3:63:1f:46:ec,-68
36,cc:ef:0c:b7:ec:46,-75
37,5d:ea:07:c4:56:88,-79
38,5c:f8:1a:c5:c5:81,-79
39,e6:e0:e2:92:0f:ae,-74
40,5c:f9:ef:88:b4:a7,-79
41,ec:6c:8c:c5:8d:a0,-79
42,4b:c2:62:e6:99:0a,-79
43,6c:0c:1e:fd:19:4e,-79
44,00:a0:50:52:e2:5d,-79
45,dd:a4:e3:f8:80:33,-79
46,43:23:36:f1:72:14,-79
