,addr,rssi
0,4f:8a:3e:a9:26:72,-63
1,4e:ee:fb:c4:58:d7,-75
2,e9:95:96:d7:8d:d8,-62
3,2a:3b:fa:f0:0e:49,-63
4,02:7e:72:13:c3:3e,-65
5,47:47:a9:29:5f:27,-73
6,72:8d:2f:67:26:87,-75
7,73:de:17:80:a4:7b,-79
8,74:90:50:40:59:7a,-75
9,6e:03:4b:ba:e4:1e,-65
10,63:fe:37:30:2c:b4,-74
11,54:ef:df:95:d9:80,-79
12,c4:37:b1:4f:40:a2,-71
13,71:c2:33:c6:d1:24,-79
14,48:ac:f8:80:75:b4,-79
15,47:59:8d:ac:44:51,-78
16,4a:f8:26:0e:8e:ba,-78
17,30:ef:04:01:19:91,-79
18,5f:c0:9d:6a:3b:4f,-79
19,79:04:4e:cf:ea:e1,-74
20,74:c4:2a:a5:55:9e,-79
21,2f:eb:8c:5b:37:db,-79
22,4c:86:c6:3d:c3:f1,-79
23,56:14:8d:83:57:9a,-78
24,61:5b:70:a4:0e:9f,-79
25,69:80:5c:c0:b3:8d,-79
26,51:e1:22:c8:29:2e,-77
27,77:67:57:d3:df:3a,-79
28,40:df:35:72:11:3b,-79
29,c0:53:5a:ba:e5:76,-71
30,17:c2:ee:06:1b:8e,-77
31,1e:9d:5d:af:92:de,-79
32,51:91:69:df:96:36,-71
33,5a:a9:e2:a7:7b:41,-79
34,4e:2a:d5:ca:0b:9d,-73
35,06:ad:47:59:12:a8,-74
