,addr,rssi
0,59:b5:59:c4:6a:11,-71
1,11:09:75:86:38:ca,-57
2,e8:ba:3f:c8:5d:17,-64
3,07:37:fe:ea:f1:77,-77
4,78:cd:ad:19:85:83,-73
5,73:1e:9f:b1:61:f9,-69
6,73:6d:08:f8:7b:d0,-79
7,6d:cf:13:2f:23:ff,-64
8,24:19:89:bd:8a:b7,-77
9,e4:97:61:c3:51:89,-74
10,c0:31:e3:23:47:62,-79
11,5e:0c:95:de:9d:39,-79
12,c6:d0:61:cc:45:55,-74
13,50:7b:e8:ac:3b:c3,-75
14,f2:53:4b:52:e7:4b,-65
15,74:90:50:40:59:7a,-78
16,6a:4c:0f:11:8a:3b,-75
17,65:de:ce:39:26:76,-79
18,d5:7f:b8:9a:a8:0e,-79
19,29:d7:95:c5:0e:ef,-78
20,43:86:a2:af:c4:5f,-79
21,67:12:29:31:c2:c0,-79
