,scan_time,route_id,busstop_id
0,1640217603,000000,00
1,1640217618,000000,00
2,1640217633,000000,00
3,1640217648,000000,00
4,1640217663,000000,00
5,1640217678,000000,00
6,1640217693,000000,00
7,1640217708,000000,00
8,1640217724,000000,00
9,1640217739,000000,00
10,1640217754,000000,00
11,1640217769,000000,00
12,1640217783,000000,00
13,1640217798,000000,00
14,1640217813,000000,00
15,1640217828,000000,00
16,1640217843,909911,00
17,1640217858,909911,00
18,1640217873,909911,01
19,1640217888,909911,01
20,1640217904,909911,01
21,1640217919,909911,01
22,1640217934,909911,01
23,1640217949,909911,01
24,1640217964,909911,01
25,1640217978,909911,01
26,1640217993,909911,01
27,1640218008,909911,01
28,1640218023,909911,01
29,1640218038,909911,01
30,1640218053,909911,01
31,1640218068,909911,01
32,1640218084,909911,01
33,1640218099,909911,02
34,1640218114,909911,02
35,1640218129,909911,02
36,1640218144,909911,02
37,1640218158,909911,02
38,1640218173,909911,02
39,1640218188,909911,02
40,1640218203,909911,02
41,1640218218,909911,02
42,1640218233,909911,02
43,1640218248,909911,02
44,1640218263,909911,03
45,1640218279,909911,03
46,1640218294,909911,03
47,1640218309,909911,03
48,1640218324,909911,03
49,1640218339,909911,03
50,1640218353,909911,03
51,1640218368,909911,03
52,1640218383,909911,03
53,1640218398,909911,03
54,1640218413,909914,00
55,1640218428,909914,00
56,1640218443,909914,00
57,1640218458,909914,00
58,1640218474,909914,00
59,1640218489,909914,00
60,1640218504,909914,00
61,1640218519,909914,00
62,1640218533,909914,00
63,1640218548,909914,00
64,1640218563,909914,00
65,1640218578,909914,00
66,1640218593,909914,00
67,1640218608,909914,00
68,1640218623,909914,02
69,1640218638,909914,02
70,1640218654,909914,02
71,1640218669,909914,02
72,1640218684,909914,02
73,1640218699,909914,02
74,1640218714,909914,02
75,1640218728,909914,02
76,1640218743,909914,02
77,1640218758,909914,03
78,1640218773,909914,03
79,1640218788,909914,03
80,1640218803,909914,03
81,1640218818,909914,03
82,1640218833,909914,03
83,1640218849,909914,03
84,1640218864,909914,03
85,1640218879,909914,04
86,1640218894,909914,04
87,1640218909,909914,04
88,1640218923,909914,04
89,1640218938,909914,04
90,1640218953,909914,04
91,1640218968,909914,04
92,1640218983,909914,04
93,1640218998,909914,04
94,1640219013,909914,04
95,1640219028,909914,04
96,1640219044,909914,04
97,1640219059,909914,04
98,1640219074,909914,04
99,1640219089,909914,04
100,1640219104,909914,04
101,1640219118,909914,05
102,1640219133,909914,05
103,1640219148,909914,05
104,1640219163,909914,05
105,1640219178,909914,05
106,1640219193,909914,05
107,1640219208,909914,06
108,1640219224,909914,06
109,1640219239,909914,06
110,1640219254,909914,06
111,1640219269,909914,06
112,1640219284,909914,06
113,1640219298,909914,06
114,1640219313,909914,06
115,1640219328,909914,06
116,1640219343,909914,06
117,1640219358,909914,06
118,1640219373,909914,06
119,1640219388,909914,06
120,1640219403,909914,06
121,1640219419,909914,06
122,1640219434,909914,06
123,1640219449,909914,07
124,1640219464,909914,07
125,1640219478,909914,07
126,1640219493,909914,07
127,1640219508,909914,07
128,1640219523,909914,07
129,1640219538,909914,07
130,1640219553,909914,07
131,1640219568,909914,07
132,1640219583,909914,07
