,scan_time,route_id,busstop_id
0,1639872005,000001,00
1,1639872020,000001,00
2,1639872035,000001,00
3,1639872050,000001,00
4,1639872065,000001,00
5,1639872080,000001,00
6,1639872095,000001,00
7,1639872110,000001,00
8,1639872125,000001,00
9,1639872140,000001,00
10,1639872155,000001,00
11,1639872170,000001,00
12,1639872185,000001,00
13,1639872200,000001,00
14,1639872215,000001,00
15,1639872230,000001,00
16,1639872245,000001,00
17,1639872260,909911,01
18,1639872275,909911,01
19,1639872290,909911,01
20,1639872305,909911,01
21,1639872320,909911,01
22,1639872335,909911,01
23,1639872350,909911,01
24,1639872365,909911,01
25,1639872380,909911,01
26,1639872395,909911,01
27,1639872410,909911,01
28,1639872425,909911,01
29,1639872440,909911,01
30,1639872455,909911,01
31,1639872470,909911,01
32,1639872485,909911,01
33,1639872500,909911,01
34,1639872515,909911,02
35,1639872530,909911,02
36,1639872545,909911,02
37,1639872560,909911,02
38,1639872575,909911,02
39,1639872590,909911,02
40,1639872605,909911,03
41,1639872620,909911,03
42,1639872635,909911,03
43,1639872650,909911,03
44,1639872665,909911,03
45,1639872680,909911,03
46,1639872695,909911,03
47,1639872710,909911,03
48,1639872725,909911,03
49,1639872740,909911,03
50,1639872755,909911,03
51,1639872770,909911,03
52,1639872785,909911,03
53,1639872800,909911,03
54,1639872815,909911,03
55,1639872830,909911,00
56,1639872845,909914,01
57,1639872860,909914,01
58,1639872875,909914,01
59,1639872890,909914,01
60,1639872905,909914,01
61,1639872920,909914,01
62,1639872935,909914,01
63,1639872950,909914,01
64,1639872965,909914,01
65,1639872980,909914,01
66,1639872995,909914,01
67,1639873010,909914,01
68,1639873025,909914,01
69,1639873040,909914,01
70,1639873055,909914,01
71,1639873070,909914,01
72,1639873085,909914,01
73,1639873100,909914,01
74,1639873115,909914,01
75,1639873130,909914,02
76,1639873145,909914,02
77,1639873160,909914,02
78,1639873175,909914,02
79,1639873190,909914,02
80,1639873205,909914,02
81,1639873220,909914,02
82,1639873235,909914,02
83,1639873250,909914,02
84,1639873265,909914,03
85,1639873280,909914,03
86,1639873295,909914,03
87,1639873310,909914,03
88,1639873325,909914,03
89,1639873340,909914,03
90,1639873355,909914,04
91,1639873370,909914,04
92,1639873385,909914,04
93,1639873400,909914,04
94,1639873415,909914,04
95,1639873430,909914,04
96,1639873445,909914,04
97,1639873460,909914,04
98,1639873475,909914,04
99,1639873490,909914,04
100,1639873505,909914,04
101,1639873520,909914,05
102,1639873535,909914,05
103,1639873550,909914,05
104,1639873565,909914,05
105,1639873580,909914,06
106,1639873595,909914,06
107,1639873610,909914,06
108,1639873625,909914,06
109,1639873640,909914,06
110,1639873655,909914,06
111,1639873670,909914,06
112,1639873685,909914,06
113,1639873700,909914,06
114,1639873715,909914,06
115,1639873730,909914,06
116,1639873745,909914,06
117,1639873760,909914,06
118,1639873775,909914,06
119,1639873790,909914,07
120,1639873805,909914,07
121,1639873820,909914,07
122,1639873835,909914,07
123,1639873850,909914,07
124,1639873865,909914,07
125,1639873880,909914,07
126,1639873895,909914,08
127,1639873910,909914,08
128,1639873925,909914,08
129,1639873940,909914,08
130,1639873955,909914,08
131,1639873970,909914,08
132,1639873985,909914,08
133,1639874000,909914,08
134,1639874015,909914,08
135,1639874030,909914,09
136,1639874045,909914,09
137,1639874060,909914,09
138,1639874075,909914,09
139,1639874090,909914,09
140,1639874105,909914,09
141,1639874120,909914,09
142,1639874135,909914,09
143,1639874150,909914,09
144,1639874165,909914,09
145,1639874180,909914,09
146,1639874195,909914,0A
147,1639874210,909914,0A
148,1639874225,909914,0A
149,1639874240,909914,0A
150,1639874255,909914,0A
151,1639874270,909914,0A
152,1639874285,909914,0A
153,1639874300,909914,0A
154,1639874315,909914,0A
155,1639874330,909914,0A
156,1639874345,909914,0A
157,1639874360,909914,0A
158,1639874375,909914,0A
159,1639874390,909914,0A
160,1639874405,909914,0A
161,1639874420,909914,0A
162,1639874435,909914,0A
163,1639874450,909914,0A
164,1639874465,909914,0A
165,1639874480,909914,0B
166,1639874495,909914,0B
167,1639874510,909914,0B
168,1639874525,909914,0B
169,1639874540,909914,0B
170,1639874555,909914,0B
171,1639874570,909914,0C
172,1639874585,909914,0C
173,1639874600,909914,0C
174,1639874615,909914,0C
175,1639874630,909914,0C
176,1639874645,909914,0D
177,1639874660,909914,0D
178,1639874675,909914,0D
179,1639874690,909914,0D
180,1639874705,909914,0D
181,1639874720,909914,0D
182,1639874735,909914,0D
183,1639874750,909914,0D
184,1639874765,909914,0D
185,1639874780,909914,0D
186,1639874795,909914,0D
187,1639874810,909914,0D
188,1639874825,909914,0D
189,1639874840,909914,0E
190,1639874855,909914,0E
191,1639874870,909914,0E
192,1639874885,909914,0E
193,1639874900,909914,0E
194,1639874915,909914,0E
195,1639874930,909914,0E
196,1639874945,909914,0E
197,1639874960,909914,0E
198,1639874975,909914,0E
199,1639874990,909914,0E
200,1639875005,909914,0E
201,1639875020,909914,0E
202,1639875035,909914,0E
203,1639875050,909914,0E
204,1639875065,909914,0E
205,1639875080,909914,0E
206,1639875095,909914,0E
207,1639875110,909914,0E
208,1639875125,909914,0E
209,1639875140,909914,0E
210,1639875155,909914,0E
211,1639875170,909914,0E
212,1639875185,909914,0E
213,1639875200,909914,0E
214,1639875215,909914,0E
215,1639875230,909914,0E
216,1639875245,909914,0F
217,1639875260,909914,0F
218,1639875275,909914,0F
219,1639875290,909914,0F
220,1639875305,909914,0F
221,1639875320,909914,0F
222,1639875335,909914,0F
223,1639875350,909914,0F
224,1639875365,909914,0F
225,1639875380,909914,0F
226,1639875395,909914,0F
227,1639875410,909914,0F
228,1639875425,909914,0F
229,1639875440,909914,0F
230,1639875455,909914,0F
231,1639875470,909914,0F
232,1639875485,909914,0F
233,1639875500,909914,0F
234,1639875515,909914,0F
235,1639875530,909914,0F
236,1639875545,909914,0F
237,1639875560,909914,0F
238,1639875575,909914,0F
239,1639875590,909914,0F
240,1639875605,909914,0F
241,1639875620,909914,0F
242,1639875635,909914,0F
243,1639875650,909914,0F
244,1639875665,909914,0F
245,1639875680,909914,0F
246,1639875695,909914,0F
247,1639875710,909914,0F
248,1639875725,909914,0F
249,1639875740,909914,0F
250,1639875755,909914,0F
251,1639875770,909914,0F
252,1639875785,909914,0F
253,1639875800,909914,0F
254,1639875815,909914,0F
255,1639875830,909914,0F
256,1639875845,909914,0F
257,1639875860,909914,0F
258,1639875875,909914,0F
259,1639875890,909914,0F
260,1639875905,909914,0F
261,1639875920,909914,0F
262,1639875935,909914,0F
263,1639875950,909914,0F
264,1639875965,909914,0F
265,1639875980,909914,0F
266,1639875995,909914,0F
267,1639876010,909914,0F
268,1639876025,909914,0F
269,1639876040,909914,0F
270,1639876055,909914,0F
271,1639876070,909914,0F
272,1639876085,909914,0F
273,1639876100,909914,0F
274,1639876115,909914,0F
275,1639876130,909914,0F
276,1639876145,909914,0F
277,1639876160,909914,0F
278,1639876175,909914,0F
279,1639876190,909914,0F
280,1639876205,909914,0F
281,1639876220,909914,0F
282,1639876235,909914,0F
283,1639876250,909914,0F
284,1639876265,909914,0F
285,1639876280,909914,0F
286,1639876295,909914,0F
287,1639876310,909914,0F
288,1639876325,909914,0F
289,1639876340,909914,10
290,1639876355,909914,10
291,1639876370,909914,10
292,1639876385,909914,10
293,1639876400,909914,10
294,1639876415,909914,10
295,1639876430,909914,10
296,1639876445,909914,10
297,1639876460,909914,10
298,1639876475,909914,10
299,1639876490,909914,10
300,1639876505,909914,10
301,1639876520,909914,10
302,1639876535,909914,10
303,1639876550,909914,10
304,1639876565,909914,10
305,1639876580,909914,10
306,1639876595,909914,10
307,1639876610,909914,10
308,1639876625,909914,10
309,1639876640,909914,10
310,1639876655,909914,10
311,1639876670,909914,10
312,1639876685,909914,10
313,1639876700,909914,10
314,1639876715,909914,10
315,1639876730,909914,10
316,1639876745,909914,10
317,1639876760,909914,10
318,1639876775,909914,10
319,1639876790,909914,10
320,1639876805,909914,10
321,1639876820,909914,10
322,1639876835,909914,10
323,1639876850,909914,10
324,1639876865,909914,10
325,1639876880,909914,10
326,1639876895,909914,10
327,1639876910,909914,10
328,1639876925,909914,10
329,1639876940,909914,11
330,1639876955,909914,11
331,1639876970,909914,11
332,1639876985,909914,11
333,1639877000,909914,11
334,1639877015,909914,11
335,1639877030,909914,11
336,1639877045,909914,11
337,1639877060,909914,11
338,1639877075,909914,11
339,1639877090,909914,11
340,1639877105,909914,11
341,1639877120,909914,11
342,1639877135,909914,11
343,1639877150,909914,11
344,1639877165,909914,11
345,1639877180,909914,11
346,1639877195,909914,11
347,1639877210,909914,11
348,1639877225,909914,11
349,1639877240,909914,12
350,1639877255,909914,12
351,1639877270,909914,12
352,1639877285,909914,12
353,1639877300,909914,12
354,1639877315,909914,13
355,1639877330,909914,13
356,1639877345,909914,13
357,1639877360,909914,13
358,1639877375,909914,13
