,scan_time,route_id,busstop_id
0,1639958486,000000,00
1,1639958501,000000,00
2,1639958516,000000,00
3,1639958532,000000,00
4,1639958547,000000,00
5,1639958562,000000,00
6,1639958576,000000,00
7,1639958591,000000,00
8,1639958606,000000,00
9,1639958621,000000,00
10,1639958636,000000,00
11,1639958651,000000,00
12,1639958666,909911,00
13,1639958681,909911,00
14,1639958696,909911,00
15,1639958711,909911,01
16,1639958727,909911,01
17,1639958742,909911,01
18,1639958757,909911,01
19,1639958771,909911,01
20,1639958786,909911,01
21,1639958801,909911,01
22,1639958816,909911,01
23,1639958831,909911,01
24,1639958846,909911,01
25,1639958861,909911,01
26,1639958876,909911,01
27,1639958891,909911,01
28,1639958907,909911,01
29,1639958922,909911,01
30,1639958937,909911,01
31,1639958952,909911,01
32,1639958966,909911,01
33,1639958981,909911,01
34,1639958996,909911,01
35,1639959011,909911,02
36,1639959026,909911,02
37,1639959041,909911,02
38,1639959056,909911,03
39,1639959071,909911,03
40,1639959086,909911,03
41,1639959102,909911,03
42,1639959117,909911,03
43,1639959132,909911,03
44,1639959147,909911,03
45,1639959161,909911,03
46,1639959176,909911,03
47,1639959191,909911,03
48,1639959206,909914,01
49,1639959221,909914,01
50,1639959236,909914,01
51,1639959251,909914,01
52,1639959266,909914,01
53,1639959281,909914,01
54,1639959297,909914,01
55,1639959312,909914,01
56,1639959327,909914,01
57,1639959341,909914,01
58,1639959356,909914,01
59,1639959371,909914,01
60,1639959386,909914,01
61,1639959401,909914,01
62,1639959416,909914,01
63,1639959431,909914,01
64,1639959446,909914,02
65,1639959461,909914,02
66,1639959477,909914,02
67,1639959492,909914,02
68,1639959507,909914,02
69,1639959521,909914,02
70,1639959536,909914,02
71,1639959551,909914,02
72,1639959566,909914,02
73,1639959581,909914,02
74,1639959596,909914,03
75,1639959611,909914,03
76,1639959626,909914,03
77,1639959641,909914,03
78,1639959657,909914,03
79,1639959672,909914,03
80,1639959687,909914,04
81,1639959701,909914,04
82,1639959716,909914,04
83,1639959731,909914,04
84,1639959746,909914,04
85,1639959761,909914,04
86,1639959776,909914,04
87,1639959791,909914,04
88,1639959806,909914,04
89,1639959821,909914,04
90,1639959836,909914,04
91,1639959852,909914,04
92,1639959867,909914,04
93,1639959882,909914,04
94,1639959896,909914,04
95,1639959911,909914,04
96,1639959926,909914,04
97,1639959941,909914,04
98,1639959956,909914,05
99,1639959971,909914,05
100,1639959986,909914,05
101,1639960001,909914,05
102,1639960016,909914,06
103,1639960032,909914,06
104,1639960047,909914,06
105,1639960062,909914,06
106,1639960076,909914,06
107,1639960091,909914,06
108,1639960106,909914,06
109,1639960121,909914,06
110,1639960136,909914,06
111,1639960151,909914,06
112,1639960166,909914,06
113,1639960181,909914,07
114,1639960196,909914,07
115,1639960212,909914,07
116,1639960227,909914,07
117,1639960242,909914,07
118,1639960256,909914,07
119,1639960271,909914,07
120,1639960286,909914,08
121,1639960301,909914,08
122,1639960316,909914,08
123,1639960331,909914,08
124,1639960346,909914,09
125,1639960361,909914,09
126,1639960376,909914,09
127,1639960391,909914,09
128,1639960407,909914,09
129,1639960422,909914,09
130,1639960437,909914,09
131,1639960451,909914,09
132,1639960466,909914,09
133,1639960481,909914,09
134,1639960496,909914,09
135,1639960511,909914,09
136,1639960526,909914,09
137,1639960541,909914,09
138,1639960556,909914,09
139,1639960571,909914,0A
140,1639960587,909914,0A
141,1639960602,909914,0A
142,1639960617,909914,0A
143,1639960632,909914,0A
144,1639960646,909914,0A
145,1639960661,909914,0A
146,1639960676,909914,0A
147,1639960691,909914,0A
148,1639960706,909914,0A
149,1639960721,909914,0A
150,1639960736,909914,0A
151,1639960751,909914,0A
152,1639960766,909914,0A
153,1639960782,909914,0A
154,1639960797,909914,0A
155,1639960812,909914,0A
156,1639960826,909914,0A
157,1639960841,909914,0A
158,1639960856,909914,0A
159,1639960871,909914,0B
160,1639960886,909914,0B
161,1639960901,909914,0B
162,1639960916,909914,0B
163,1639960931,909914,0B
164,1639960946,909914,0C
165,1639960962,909914,0C
166,1639960977,909914,0C
167,1639960992,909914,0C
