,scan_time,route_id,busstop_id
0,1637971211,000000,00
1,1637971226,000000,00
2,1637971241,000000,00
3,1637971256,000000,00
4,1637971271,000000,00
5,1637971286,000000,00
6,1637971302,000000,00
7,1637971317,000000,00
8,1637971332,000000,00
9,1637971346,000000,00
10,1637971361,000000,00
11,1637971376,000000,00
12,1637971391,000000,00
13,1637971406,000000,00
14,1637971421,000000,00
15,1637971436,000000,00
16,1637971451,909921,00
17,1637971466,909921,01
18,1637971481,909921,01
19,1637971497,909921,01
20,1637971512,909921,01
21,1637971527,909921,01
22,1637971541,909921,01
23,1637971556,909921,01
24,1637971571,909921,01
25,1637971586,909921,01
26,1637971601,909921,01
27,1637971616,909921,01
28,1637971631,909921,01
29,1637971646,909921,01
30,1637971661,909921,01
31,1637971677,909921,01
32,1637971692,909921,02
33,1637971707,909921,02
34,1637971721,909921,02
35,1637971736,909921,02
36,1637971751,909921,03
37,1637971766,909921,03
38,1637971781,909921,03
39,1637971796,909921,03
40,1637971811,909921,03
41,1637971826,909921,03
42,1637971841,909921,03
43,1637971857,909921,03
44,1637971872,909921,03
45,1637971887,909921,03
46,1637971902,909921,03
47,1637971916,909921,03
48,1637971931,909921,03
49,1637971946,909921,03
50,1637971961,909921,03
51,1637971976,909921,03
52,1637971991,909924,00
53,1637972006,909924,00
54,1637972021,909924,00
55,1637972036,909924,00
56,1637972052,909924,00
57,1637972067,909924,00
58,1637972082,909924,00
59,1637972097,909924,00
60,1637972111,909924,00
61,1637972126,909924,00
62,1637972141,909924,00
63,1637972156,909924,00
64,1637972171,909924,00
65,1637972186,909924,00
66,1637972201,909924,00
67,1637972216,909924,00
68,1637972231,909924,00
69,1637972247,909924,00
70,1637972262,909924,00
71,1637972277,909924,00
72,1637972291,909924,00
73,1637972306,909924,00
74,1637972321,909924,00
75,1637972336,909924,00
76,1637972351,909924,00
77,1637972366,909924,00
78,1637972381,909924,00
79,1637972396,909924,00
80,1637972411,909924,00
81,1637972427,909924,00
82,1637972442,909924,00
83,1637972457,909924,00
84,1637972471,909924,00
85,1637972486,909924,00
86,1637972501,909924,00
87,1637972516,909924,00
88,1637972531,909924,00
89,1637972546,909924,00
90,1637972561,909924,00
91,1637972576,909924,00
92,1637972591,909924,01
93,1637972606,909924,02
94,1637972622,909924,02
95,1637972637,909924,02
96,1637972652,909924,02
97,1637972666,909924,02
98,1637972681,909924,02
99,1637972696,909924,02
100,1637972711,909924,02
101,1637972726,909924,02
102,1637972741,909924,02
103,1637972756,909924,02
104,1637972771,909924,02
105,1637972786,909924,02
106,1637972801,909924,02
107,1637972817,909924,02
108,1637972832,909924,02
109,1637972847,909924,02
110,1637972861,909924,02
111,1637972876,909924,02
112,1637972891,909924,02
113,1637972906,909924,02
114,1637972921,909924,02
115,1637972936,909924,02
116,1637972951,909924,03
117,1637972966,909924,03
118,1637972981,909924,03
119,1637972997,909924,03
120,1637973012,909924,03
121,1637973027,909924,03
122,1637973042,909924,03
123,1637973056,909924,03
124,1637973071,909924,04
125,1637973086,909924,04
126,1637973101,909924,04
127,1637973116,909924,04
128,1637973131,909924,04
129,1637973146,909924,04
130,1637973161,909924,04
131,1637973176,909924,04
132,1637973192,909924,04
133,1637973207,909924,05
134,1637973222,909924,05
135,1637973236,909924,05
136,1637973251,909924,05
137,1637973266,909924,05
138,1637973281,909924,05
139,1637973296,909924,05
140,1637973311,909924,05
141,1637973326,909924,05
142,1637973341,909924,05
143,1637973356,909924,05
144,1637973371,909924,05
145,1637973387,909924,05
146,1637973402,909924,05
147,1637973417,909924,06
148,1637973431,909924,06
149,1637973446,909924,06
150,1637973461,909924,06
151,1637973476,909924,06
152,1637973491,909924,06
153,1637973506,909924,06
154,1637973521,909924,06
155,1637973536,909924,06
156,1637973551,909924,06
157,1637973566,909924,06
158,1637973582,909924,06
159,1637973597,909924,06
160,1637973612,909924,06
161,1637973626,909924,06
162,1637973641,909924,07
163,1637973656,909924,07
164,1637973671,909924,07
165,1637973686,909924,07
166,1637973701,909924,07
167,1637973716,909924,07
168,1637973731,909924,08
169,1637973746,909924,08
170,1637973762,909924,08
171,1637973777,909924,08
172,1637973792,909924,08
173,1637973807,909924,08
174,1637973821,909924,08
175,1637973836,909924,08
176,1637973851,909924,08
177,1637973866,909924,08
178,1637973881,909924,08
179,1637973896,909924,08
180,1637973911,909924,09
181,1637973926,909924,09
