,scan_time,route_id,busstop_id
0,1639440072,000000,00
1,1639440088,000000,00
2,1639440103,000000,00
3,1639440118,000000,00
4,1639440133,000000,00
5,1639440148,000000,00
6,1639440163,000000,00
7,1639440178,000000,00
8,1639440193,000000,00
9,1639440208,000000,00
10,1639440223,000000,00
11,1639440237,000000,00
12,1639440252,000000,00
13,1639440268,000000,00
14,1639440283,000000,00
15,1639440298,000000,00
16,1639440313,909911,00
17,1639440328,909911,00
18,1639440343,909911,01
19,1639440358,909911,01
20,1639440373,909911,01
21,1639440388,909911,01
22,1639440403,909911,01
23,1639440418,909911,01
24,1639440432,909911,01
25,1639440447,909911,01
26,1639440463,909911,01
27,1639440478,909911,01
28,1639440493,909911,02
29,1639440508,909911,02
30,1639440523,909911,02
31,1639440538,909911,02
32,1639440553,909911,03
33,1639440568,909911,03
34,1639440583,909911,03
35,1639440598,909911,03
36,1639440613,909911,03
37,1639440627,909911,03
38,1639440642,909911,03
39,1639440658,909911,03
40,1639440673,909911,03
41,1639440688,909911,03
42,1639440703,909911,03
43,1639440718,909914,00
44,1639440733,909914,01
45,1639440748,909914,01
46,1639440763,909914,01
47,1639440778,909914,01
48,1639440793,909914,01
49,1639440808,909914,01
50,1639440822,909914,01
51,1639440837,909914,01
52,1639440853,909914,01
53,1639440868,909914,01
54,1639440883,909914,01
55,1639440898,909914,01
56,1639440913,909914,01
57,1639440928,909914,01
58,1639440943,909914,01
59,1639440958,909914,01
60,1639440973,909914,01
61,1639440988,909914,01
62,1639441002,909914,01
63,1639441017,909914,01
64,1639441032,909914,02
65,1639441048,909914,02
66,1639441063,909914,02
67,1639441078,909914,02
68,1639441093,909914,02
69,1639441108,909914,02
70,1639441123,909914,02
71,1639441138,909914,02
72,1639441153,909914,02
73,1639441168,909914,02
74,1639441183,909914,02
75,1639441197,909914,03
76,1639441212,909914,03
77,1639441227,909914,03
78,1639441243,909914,03
79,1639441258,909914,03
80,1639441273,909914,03
81,1639441288,909914,03
82,1639441303,909914,03
83,1639441318,909914,04
84,1639441333,909914,04
85,1639441348,909914,04
86,1639441363,909914,04
87,1639441378,909914,04
88,1639441392,909914,04
89,1639441407,909914,04
90,1639441423,909914,04
91,1639441438,909914,04
92,1639441453,909914,04
93,1639441468,909914,04
94,1639441483,909914,04
95,1639441498,909914,04
96,1639441513,909914,04
97,1639441528,909914,05
98,1639441543,909914,05
99,1639441558,909914,05
100,1639441572,909914,05
101,1639441587,909914,05
102,1639441602,909914,06
103,1639441618,909914,06
104,1639441633,909914,06
105,1639441648,909914,06
106,1639441663,909914,06
107,1639441678,909914,06
108,1639441693,909914,06
109,1639441708,909914,06
110,1639441723,909914,06
111,1639441738,909914,06
112,1639441753,909914,06
113,1639441767,909914,06
114,1639441782,909914,06
115,1639441798,909914,07
116,1639441813,909914,07
117,1639441828,909914,07
118,1639441843,909914,07
119,1639441858,909914,08
120,1639441873,909914,08
121,1639441888,909914,08
122,1639441903,909914,08
123,1639441918,909914,08
124,1639441933,909914,09
125,1639441948,909914,09
126,1639441962,909914,09
127,1639441977,909914,09
128,1639441993,909914,09
129,1639442008,909914,09
130,1639442023,909914,09
131,1639442038,909914,09
132,1639442053,909914,09
133,1639442068,909914,09
134,1639442083,909914,09
135,1639442098,909914,09
136,1639442113,909914,09
137,1639442128,909914,09
138,1639442142,909914,09
139,1639442157,909914,09
140,1639442172,909914,09
141,1639442188,909914,0A
142,1639442203,909914,0A
143,1639442218,909914,0A
144,1639442233,909914,0A
145,1639442248,909914,0A
146,1639442263,909914,0A
147,1639442278,909914,0A
148,1639442293,909914,0A
149,1639442308,909914,0A
150,1639442323,909914,0A
151,1639442337,909914,0A
152,1639442352,909914,0A
153,1639442368,909914,0A
154,1639442383,909914,0A
155,1639442398,909914,0B
156,1639442413,909914,0B
157,1639442428,909914,0B
158,1639442443,909914,0B
159,1639442458,909914,0B
160,1639442473,909914,0C
161,1639442488,909914,0C
162,1639442503,909914,0C
163,1639442517,909914,0C
164,1639442532,909914,0C
165,1639442547,909914,0C
166,1639442563,909914,0C
167,1639442578,909914,0C
168,1639442593,909914,0C
169,1639442608,909914,0D
170,1639442623,909914,0D
171,1639442638,909914,0D
172,1639442653,909914,0D
173,1639442668,909914,0D
174,1639442683,909914,0D
175,1639442698,909914,0D
176,1639442712,909914,0D
177,1639442727,909914,0D
178,1639442743,909914,0E
179,1639442758,909914,0E
180,1639442773,909914,0E
181,1639442788,909914,0E
182,1639442803,909914,0E
183,1639442818,909914,0E
184,1639442833,909914,0E
185,1639442848,909914,0E
186,1639442863,909914,0E
187,1639442878,909914,0E
188,1639442892,909914,0E
189,1639442907,909914,0E
190,1639442922,909914,0E
191,1639442938,909914,0E
192,1639442953,909914,0E
193,1639442968,909914,0E
194,1639442983,909914,0E
195,1639442998,909914,0E
196,1639443013,909914,0E
197,1639443028,909914,0E
198,1639443043,909914,0E
199,1639443058,909914,0E
200,1639443073,909914,0E
201,1639443087,909914,0E
202,1639443102,909914,0E
203,1639443117,909914,0E
204,1639443133,909914,0E
205,1639443148,909914,0E
206,1639443163,909914,0E
207,1639443178,909914,0E
208,1639443193,909914,0E
209,1639443208,909914,0E
210,1639443223,909914,0E
211,1639443238,909914,0E
212,1639443253,909914,0E
213,1639443268,909914,0E
214,1639443282,909914,0E
215,1639443297,909914,0F
216,1639443312,909914,0F
217,1639443328,909914,0F
218,1639443343,909914,0F
219,1639443358,909914,0F
220,1639443373,909914,0F
221,1639443388,909914,0F
222,1639443403,909914,0F
223,1639443418,909914,0F
224,1639443433,909914,0F
225,1639443448,909914,0F
226,1639443463,909914,0F
227,1639443477,909914,0F
228,1639443492,909914,0F
229,1639443508,909914,0F
230,1639443523,909914,0F
231,1639443538,909914,0F
232,1639443553,909914,0F
233,1639443568,909914,0F
234,1639443583,909914,0F
235,1639443598,909914,0F
236,1639443613,909914,0F
237,1639443628,909914,0F
238,1639443643,909914,0F
239,1639443657,909914,0F
240,1639443672,909914,0F
241,1639443687,909914,0F
242,1639443703,909914,0F
243,1639443718,909914,0F
244,1639443733,909914,0F
245,1639443748,909914,0F
246,1639443763,909914,0F
247,1639443778,909914,0F
248,1639443793,909914,0F
249,1639443808,909914,0F
250,1639443823,909914,0F
251,1639443838,909914,0F
252,1639443852,909914,0F
253,1639443867,909914,0F
254,1639443883,909914,0F
255,1639443898,909914,0F
256,1639443913,909914,0F
257,1639443928,909914,0F
258,1639443943,909914,0F
259,1639443958,909914,0F
260,1639443973,909914,0F
261,1639443988,909914,0F
262,1639444003,909914,0F
263,1639444018,909914,0F
264,1639444032,909914,0F
265,1639444047,909914,0F
266,1639444063,909914,0F
267,1639444078,909914,0F
268,1639444093,909914,0F
269,1639444108,909914,0F
270,1639444123,909914,0F
271,1639444138,909914,0F
272,1639444153,909914,0F
273,1639444168,909914,0F
274,1639444183,909914,0F
275,1639444198,909914,0F
276,1639444213,909914,0F
277,1639444227,909914,0F
278,1639444242,909914,0F
279,1639444258,909914,0F
280,1639444273,909914,0F
281,1639444288,909914,0F
282,1639444303,909914,0F
283,1639444318,909914,0F
284,1639444333,909914,10
285,1639444348,909914,10
286,1639444363,909914,10
287,1639444378,909914,10
288,1639444393,909914,10
289,1639444408,909914,10
290,1639444422,909914,10
291,1639444437,909914,10
292,1639444453,909914,10
293,1639444468,909914,10
294,1639444483,909914,10
295,1639444498,909914,10
296,1639444513,909914,10
297,1639444528,909914,10
298,1639444543,909914,10
299,1639444558,909914,10
300,1639444573,909914,10
301,1639444588,909914,10
302,1639444603,909914,10
303,1639444617,909914,10
304,1639444632,909914,10
305,1639444648,909914,10
306,1639444663,909914,10
307,1639444678,909914,10
308,1639444693,909914,10
309,1639444708,909914,10
310,1639444723,909914,10
311,1639444738,909914,10
312,1639444753,909914,10
313,1639444768,909914,10
314,1639444783,909914,10
315,1639444798,909914,10
316,1639444812,909914,10
317,1639444827,909914,10
318,1639444843,909914,10
319,1639444858,909914,10
320,1639444873,909914,10
321,1639444888,909914,10
322,1639444903,909914,10
323,1639444918,909914,10
324,1639444933,909914,10
325,1639444948,909914,11
326,1639444963,909914,11
327,1639444978,909914,11
328,1639444993,909914,11
329,1639445007,909914,11
330,1639445022,909914,11
331,1639445038,909914,11
332,1639445053,909914,11
333,1639445068,909914,11
334,1639445083,909914,11
335,1639445098,909914,11
336,1639445113,909914,11
337,1639445128,909914,11
338,1639445143,909914,11
339,1639445158,909914,11
340,1639445173,909914,11
341,1639445187,909914,11
342,1639445202,909914,11
343,1639445218,909914,11
344,1639445233,909914,11
345,1639445248,909914,12
346,1639445263,909914,12
347,1639445278,909914,12
348,1639445293,909914,12
349,1639445308,909914,12
350,1639445323,909914,12
351,1639445338,909914,12
352,1639445353,909914,12
353,1639445367,909914,13
354,1639445382,909914,13
355,1639445397,909914,13
356,1639445413,909914,13
357,1639445428,909914,13
358,1639445443,909914,13
359,1639445458,909914,13
360,1639445473,909914,13
361,1639445488,909914,13
362,1639445503,909914,13
363,1639445518,909914,13
364,1639445533,909914,13
365,1639445548,909914,13
366,1639445562,909914,13
367,1639445577,909914,13
368,1639445592,909914,13
369,1639445608,909914,13
370,1639445623,909914,13
371,1639445638,909914,13
372,1639445653,909914,14
373,1639445668,909914,14
374,1639445683,909914,14
375,1639445698,909914,14
376,1639445713,909914,14
377,1639445728,909914,14
378,1639445743,909914,14
379,1639445757,909914,14
380,1639445772,909914,14
381,1639445788,909914,14
382,1639445803,909914,14
383,1639445818,909914,14
384,1639445833,909914,14
385,1639445848,909914,14
386,1639445863,909914,14
387,1639445878,909914,14
388,1639445893,909914,15
389,1639445908,909914,15
390,1639445923,909914,15
391,1639445937,909914,15
392,1639445952,909914,16
393,1639445967,909914,16
394,1639445983,909914,16
395,1639445998,909914,16
396,1639446013,909914,16
397,1639446028,909914,16
398,1639446043,909914,16
399,1639446058,909914,16
400,1639446073,909914,16
401,1639446088,909914,00
402,1639446103,909914,01
403,1639446118,909914,01
404,1639446132,909914,01
405,1639446147,909914,01
406,1639446162,909914,01
407,1639446178,909914,01
408,1639446193,909914,01
409,1639446208,909914,01
410,1639446223,909914,01
411,1639446238,909914,01
412,1639446253,909914,01
413,1639446268,909914,01
414,1639446283,909914,01
415,1639446298,909914,01
416,1639446312,909914,01
417,1639446327,909914,01
418,1639446343,909914,01
419,1639446358,909914,01
420,1639446373,909914,01
421,1639446388,909914,01
422,1639446403,909914,01
423,1639446418,909914,01
424,1639446433,909914,01
425,1639446448,909914,01
426,1639446463,909914,01
427,1639446478,909914,02
428,1639446492,909914,02
429,1639446507,909914,02
