,scan_time,route_id,busstop_id
0,1639008010,000000,00
1,1639008025,000000,00
2,1639008040,000000,00
3,1639008055,000000,00
4,1639008070,000000,00
5,1639008086,000000,00
6,1639008101,000000,00
7,1639008116,000000,00
8,1639008131,000000,00
9,1639008145,000000,00
10,1639008160,000000,00
11,1639008175,000000,00
12,1639008190,000000,00
13,1639008205,000000,00
14,1639008220,909911,00
15,1639008235,909911,00
16,1639008250,909911,01
17,1639008265,909911,01
18,1639008281,909911,01
19,1639008296,909911,01
20,1639008311,909911,01
21,1639008325,909911,01
22,1639008340,909911,01
23,1639008355,909911,01
24,1639008370,909911,01
25,1639008385,909911,01
26,1639008400,909911,01
27,1639008415,909911,01
28,1639008430,909911,01
29,1639008445,909911,01
30,1639008460,909911,01
31,1639008476,909911,01
32,1639008491,909911,01
33,1639008506,909911,01
34,1639008520,909911,02
35,1639008535,909911,02
36,1639008550,909911,02
37,1639008565,909911,02
38,1639008580,909911,02
39,1639008595,909911,02
40,1639008610,909911,03
41,1639008625,909911,03
42,1639008640,909911,03
43,1639008656,909911,03
44,1639008671,909911,03
45,1639008686,909911,03
46,1639008700,909911,03
47,1639008715,909911,03
48,1639008730,909911,03
49,1639008745,909911,03
50,1639008760,909911,03
51,1639008775,909911,03
52,1639008790,909911,03
53,1639008805,909911,03
54,1639008820,909914,00
55,1639008836,909914,00
56,1639008851,909914,00
57,1639008866,909914,00
58,1639008880,909914,00
59,1639008895,909914,00
60,1639008910,909914,00
61,1639008925,909914,00
62,1639008940,909914,00
63,1639008955,909914,00
64,1639008970,909914,00
65,1639008985,909914,00
66,1639009000,909914,00
67,1639009016,909914,00
68,1639009031,909914,00
69,1639009046,909914,00
70,1639009060,909914,00
71,1639009075,909914,02
72,1639009090,909914,02
73,1639009105,909914,02
74,1639009120,909914,02
75,1639009135,909914,02
76,1639009150,909914,02
77,1639009165,909914,02
78,1639009180,909914,02
79,1639009195,909914,02
80,1639009211,909914,02
81,1639009226,909914,02
82,1639009241,909914,03
83,1639009255,909914,03
84,1639009270,909914,03
85,1639009285,909914,03
86,1639009300,909914,03
87,1639009315,909914,03
88,1639009330,909914,03
89,1639009345,909914,04
90,1639009360,909914,04
91,1639009375,909914,04
92,1639009391,909914,04
93,1639009406,909914,04
94,1639009421,909914,04
95,1639009435,909914,04
96,1639009450,909914,04
97,1639009465,909914,04
98,1639009480,909914,04
99,1639009495,909914,04
100,1639009510,909914,04
101,1639009525,909914,05
102,1639009540,909914,05
103,1639009555,909914,05
104,1639009570,909914,05
105,1639009586,909914,05
106,1639009601,909914,05
107,1639009616,909914,06
108,1639009630,909914,06
109,1639009645,909914,06
110,1639009660,909914,06
111,1639009675,909914,06
112,1639009690,909914,06
113,1639009705,909914,06
114,1639009720,909914,06
115,1639009735,909914,06
116,1639009750,909914,06
117,1639009766,909914,06
118,1639009781,909914,06
119,1639009796,909914,06
120,1639009810,909914,06
121,1639009825,909914,07
122,1639009840,909914,07
123,1639009855,909914,07
124,1639009870,909914,07
125,1639009885,909914,07
126,1639009900,909914,07
127,1639009915,909914,07
128,1639009930,909914,07
129,1639009946,909914,08
130,1639009961,909914,09
