,scan_time,route_id,busstop_id
0,1639353775,000000,00
1,1639353790,000000,00
2,1639353806,000000,00
3,1639353821,000001,00
4,1639353836,000001,00
5,1639353851,000001,00
6,1639353866,000001,00
7,1639353881,000001,00
8,1639353896,000001,00
9,1639353911,000001,00
10,1639353926,000001,00
11,1639353941,000001,00
12,1639353955,000001,00
13,1639353970,000001,00
14,1639353985,000001,00
15,1639354001,000001,00
16,1639354016,000001,00
17,1639354031,000001,00
18,1639354046,909911,00
19,1639354061,909911,01
20,1639354076,909911,01
21,1639354091,909911,01
22,1639354106,909911,01
23,1639354121,909911,01
24,1639354136,909911,02
25,1639354150,909911,02
26,1639354165,909911,02
27,1639354180,909911,02
28,1639354196,909911,02
29,1639354211,909911,03
30,1639354226,909911,03
31,1639354241,909911,03
32,1639354256,909911,03
33,1639354271,909911,03
34,1639354286,909911,03
35,1639354301,909911,03
36,1639354316,909911,03
37,1639354330,909911,03
38,1639354345,909911,03
39,1639354360,909911,03
40,1639354376,909911,03
41,1639354391,909914,00
42,1639354406,909914,00
43,1639354421,909914,00
44,1639354436,909914,00
45,1639354451,909914,00
46,1639354466,909914,00
47,1639354481,909914,00
48,1639354496,909914,00
49,1639354511,909914,00
50,1639354525,909914,00
51,1639354540,909914,00
52,1639354555,909914,00
53,1639354571,909914,00
54,1639354586,909914,00
55,1639354601,909914,00
56,1639354616,909914,00
57,1639354631,909914,02
58,1639354646,909914,02
59,1639354661,909914,02
60,1639354676,909914,02
61,1639354691,909914,02
62,1639354706,909914,02
63,1639354720,909914,02
64,1639354735,909914,02
65,1639354751,909914,03
66,1639354766,909914,03
67,1639354781,909914,03
68,1639354796,909914,03
69,1639354811,909914,03
70,1639354826,909914,03
71,1639354841,909914,03
72,1639354856,909914,03
73,1639354871,909914,03
74,1639354886,909914,04
75,1639354901,909914,04
76,1639354915,909914,04
77,1639354930,909914,04
78,1639354945,909914,04
79,1639354961,909914,04
80,1639354976,909914,04
81,1639354991,909914,04
82,1639355006,909914,04
83,1639355021,909914,04
84,1639355036,909914,04
85,1639355051,909914,04
86,1639355066,909914,04
87,1639355081,909914,04
88,1639355095,909914,04
89,1639355110,909914,04
90,1639355125,909914,04
91,1639355141,909914,04
92,1639355156,909914,04
93,1639355171,909914,04
94,1639355186,909914,05
95,1639355201,909914,05
96,1639355216,909914,05
97,1639355231,909914,05
98,1639355246,909914,05
99,1639355261,909914,05
100,1639355275,909914,06
101,1639355290,909914,06
102,1639355305,909914,06
103,1639355320,909914,06
104,1639355336,909914,06
105,1639355351,909914,06
106,1639355366,909914,06
107,1639355381,909914,06
108,1639355396,909914,06
109,1639355411,909914,06
110,1639355426,909914,06
111,1639355441,909914,07
112,1639355456,909914,07
113,1639355470,909914,07
114,1639355485,909914,07
115,1639355500,909914,07
116,1639355516,909914,07
117,1639355531,909914,07
118,1639355546,909914,07
119,1639355561,909914,08
120,1639355576,909914,08
121,1639355591,909914,08
122,1639355606,909914,08
123,1639355621,909914,08
124,1639355636,909914,08
125,1639355650,909914,09
126,1639355665,909914,09
127,1639355680,909914,09
128,1639355696,909914,09
129,1639355711,909914,09
130,1639355726,909914,09
131,1639355741,909914,09
132,1639355756,909914,09
133,1639355771,909914,09
134,1639355786,909914,09
135,1639355801,909914,09
136,1639355816,909914,09
137,1639355831,909914,09
138,1639355845,909914,09
139,1639355860,909914,09
140,1639355875,909914,09
141,1639355891,909914,09
142,1639355906,909914,0A
143,1639355921,909914,0A
144,1639355936,909914,0A
145,1639355951,909914,0A
146,1639355966,909914,0A
147,1639355981,909914,0A
148,1639355996,909914,0A
149,1639356011,909914,0A
150,1639356025,909914,0A
151,1639356040,909914,0A
152,1639356055,909914,0A
153,1639356071,909914,0A
154,1639356086,909914,0A
155,1639356101,909914,0A
156,1639356116,909914,0A
157,1639356131,909914,0A
158,1639356146,909914,0A
159,1639356161,909914,0A
160,1639356176,909914,0A
161,1639356191,909914,0A
162,1639356206,909914,0B
163,1639356220,909914,0B
164,1639356235,909914,0B
165,1639356250,909914,0B
166,1639356265,909914,0B
167,1639356281,909914,0C
168,1639356296,909914,0C
169,1639356311,909914,0C
170,1639356326,909914,0C
171,1639356341,909914,0C
172,1639356356,909914,0C
173,1639356371,909914,0C
174,1639356386,909914,0D
175,1639356401,909914,0D
176,1639356415,909914,0D
177,1639356430,909914,0D
178,1639356445,909914,0D
179,1639356461,909914,0D
180,1639356476,909914,0D
181,1639356491,909914,0D
182,1639356506,909914,0D
183,1639356521,909914,0D
184,1639356536,909914,0D
185,1639356551,909914,0D
186,1639356566,909914,0D
187,1639356581,909914,0E
188,1639356596,909914,0E
189,1639356610,909914,0E
190,1639356625,909914,0E
191,1639356640,909914,0E
192,1639356656,909914,0E
193,1639356671,909914,0E
194,1639356686,909914,0E
195,1639356701,909914,0E
196,1639356716,909914,0E
197,1639356731,909914,0E
198,1639356746,909914,0E
199,1639356761,909914,0E
200,1639356776,909914,0E
201,1639356791,909914,0E
202,1639356805,909914,0E
203,1639356820,909914,0E
204,1639356836,909914,0E
205,1639356851,909914,0E
206,1639356866,909914,0E
207,1639356881,909914,0E
208,1639356896,909914,0E
209,1639356911,909914,0E
210,1639356926,909914,0E
211,1639356941,909914,0E
212,1639356956,909914,0E
213,1639356971,909914,0E
214,1639356985,909914,0E
215,1639357000,909914,0E
216,1639357015,909914,0F
217,1639357031,909914,0F
218,1639357046,909914,0F
219,1639357061,909914,0F
220,1639357076,909914,0F
221,1639357091,909914,0F
