,scan_time,route_id,busstop_id
0,1640044812,000001,00
1,1640044827,000001,00
2,1640044842,000001,00
3,1640044857,000001,00
4,1640044872,000001,00
5,1640044887,000001,00
6,1640044902,000001,00
7,1640044917,000001,00
8,1640044932,000001,00
9,1640044947,000001,00
10,1640044962,000001,00
11,1640044977,000001,00
12,1640044992,000001,00
13,1640045007,000001,00
14,1640045022,000001,00
15,1640045037,000001,00
16,1640045052,000001,00
17,1640045067,000001,00
18,1640045082,000001,00
19,1640045097,000001,00
20,1640045112,000001,00
21,1640045127,000001,00
22,1640045142,909911,00
23,1640045157,909911,00
24,1640045172,909911,00
25,1640045187,909911,00
26,1640045202,909911,00
27,1640045217,909911,00
28,1640045232,909911,00
29,1640045247,909911,00
30,1640045262,909911,00
31,1640045277,909911,00
32,1640045292,909911,00
33,1640045307,909911,02
34,1640045322,909911,02
35,1640045337,909911,02
36,1640045352,909911,02
37,1640045367,909911,02
38,1640045382,909911,02
39,1640045397,909911,02
40,1640045412,909911,02
41,1640045427,909911,02
42,1640045442,909911,03
43,1640045457,909911,03
44,1640045472,909911,03
45,1640045487,909911,03
46,1640045502,909911,03
47,1640045517,909911,03
48,1640045532,909911,03
49,1640045547,909911,03
50,1640045562,909911,03
51,1640045577,909914,00
52,1640045592,909914,00
53,1640045607,909914,01
54,1640045622,909914,01
55,1640045637,909914,01
56,1640045652,909914,01
57,1640045667,909914,01
58,1640045682,909914,01
59,1640045697,909914,01
60,1640045712,909914,01
61,1640045727,909914,01
62,1640045742,909914,01
63,1640045757,909914,01
64,1640045772,909914,01
65,1640045787,909914,01
66,1640045802,909914,01
67,1640045817,909914,01
68,1640045832,909914,02
69,1640045847,909914,02
70,1640045862,909914,02
71,1640045877,909914,02
72,1640045892,909914,02
73,1640045907,909914,02
74,1640045922,909914,02
75,1640045937,909914,02
76,1640045952,909914,02
77,1640045967,909914,02
78,1640045982,909914,03
79,1640045997,909914,03
80,1640046012,909914,03
81,1640046027,909914,03
82,1640046042,909914,03
83,1640046057,909914,03
84,1640046072,909914,04
85,1640046087,909914,04
86,1640046102,909914,04
87,1640046117,909914,04
88,1640046132,909914,04
89,1640046147,909914,04
90,1640046162,909914,04
91,1640046177,909914,04
92,1640046192,909914,04
93,1640046207,909914,04
94,1640046222,909914,04
95,1640046237,909914,04
96,1640046252,909914,04
97,1640046267,909914,04
98,1640046282,909914,04
99,1640046297,909914,04
100,1640046312,909914,05
101,1640046327,909914,05
102,1640046342,909914,05
103,1640046357,909914,05
104,1640046372,909914,05
105,1640046387,909914,05
106,1640046402,909914,06
107,1640046417,909914,06
108,1640046432,909914,06
109,1640046447,909914,06
110,1640046462,909914,06
111,1640046477,909914,06
112,1640046492,909914,06
113,1640046507,909914,06
114,1640046522,909914,06
115,1640046537,909914,06
116,1640046552,909914,06
117,1640046567,909914,06
118,1640046582,909914,06
119,1640046597,909914,06
120,1640046612,909914,06
121,1640046627,909914,06
122,1640046642,909914,06
123,1640046657,909914,06
124,1640046672,909914,07
125,1640046687,909914,07
126,1640046702,909914,07
127,1640046717,909914,07
128,1640046732,909914,07
129,1640046747,909914,08
130,1640046762,909914,08
131,1640046777,909914,09
132,1640046792,909914,09
133,1640046807,909914,09
134,1640046822,909914,09
135,1640046837,909914,09
136,1640046852,909914,09
137,1640046867,909914,09
138,1640046882,909914,09
139,1640046897,909914,09
140,1640046912,909914,09
141,1640046927,909914,09
142,1640046942,909914,09
143,1640046957,909914,0A
144,1640046972,909914,0A
145,1640046987,909914,0A
146,1640047002,909914,0A
147,1640047017,909914,0A
148,1640047032,909914,0A
149,1640047047,909914,0A
150,1640047062,909914,0A
151,1640047077,909914,0A
152,1640047092,909914,0A
153,1640047107,909914,0A
154,1640047122,909914,0A
155,1640047137,909914,0A
156,1640047152,909914,0A
157,1640047167,909914,0A
158,1640047182,909914,0A
159,1640047197,909914,0B
160,1640047212,909914,0B
161,1640047227,909914,0B
162,1640047242,909914,0B
163,1640047257,909914,0B
164,1640047272,909914,0C
165,1640047287,909914,0C
166,1640047302,909914,0C
167,1640047317,909914,0C
168,1640047332,909914,0C
169,1640047347,909914,0C
170,1640047362,909914,0C
171,1640047377,909914,0C
172,1640047392,909914,0D
173,1640047407,909914,0D
174,1640047422,909914,0D
175,1640047437,909914,0D
176,1640047452,909914,0D
177,1640047467,909914,0D
178,1640047482,909914,0D
179,1640047497,909914,0D
180,1640047512,909914,0D
181,1640047527,909914,0D
182,1640047542,909914,0D
183,1640047557,909914,0E
184,1640047572,909914,0E
185,1640047587,909914,0E
186,1640047602,909914,0E
187,1640047617,909914,0E
188,1640047632,909914,0E
189,1640047647,909914,0E
190,1640047662,909914,0E
191,1640047677,909914,0E
192,1640047692,909914,0E
193,1640047707,909914,0E
194,1640047722,909914,0E
195,1640047737,909914,0E
196,1640047752,909914,0E
197,1640047767,909914,0E
198,1640047782,909914,0E
199,1640047797,909914,0E
200,1640047812,909914,0E
201,1640047827,909914,0E
202,1640047842,909914,0E
203,1640047857,909914,0E
204,1640047872,909914,0E
205,1640047887,909914,0E
206,1640047902,909914,0E
207,1640047917,909914,0E
208,1640047932,909914,0E
209,1640047947,909914,0E
210,1640047962,909914,0E
211,1640047977,909914,0E
212,1640047992,909914,0E
213,1640048007,909914,0E
214,1640048022,909914,0E
215,1640048037,909914,0E
216,1640048052,909914,0E
217,1640048067,909914,0E
218,1640048082,909914,0E
219,1640048097,909914,0E
220,1640048112,909914,0F
221,1640048127,909914,0F
222,1640048142,909914,0F
223,1640048157,909914,0F
224,1640048172,909914,0F
225,1640048187,909914,0F
226,1640048202,909914,0F
227,1640048217,909914,0F
228,1640048232,909914,0F
229,1640048247,909914,0F
230,1640048262,909914,0F
231,1640048277,909914,0F
232,1640048292,909914,0F
233,1640048307,909914,0F
234,1640048322,909914,0F
235,1640048337,909914,0F
236,1640048352,909914,0F
237,1640048367,909914,0F
238,1640048382,909914,0F
239,1640048397,909914,0F
240,1640048412,909914,0F
241,1640048427,909914,0F
242,1640048442,909914,0F
243,1640048457,909914,0F
244,1640048472,909914,0F
245,1640048487,909914,0F
246,1640048502,909914,0F
247,1640048517,909914,0F
248,1640048532,909914,0F
249,1640048547,909914,0F
250,1640048562,909914,0F
251,1640048577,909914,0F
252,1640048592,909914,0F
253,1640048607,909914,0F
254,1640048622,909914,0F
255,1640048637,909914,0F
256,1640048652,909914,0F
257,1640048667,909914,0F
258,1640048682,909914,0F
259,1640048697,909914,0F
260,1640048712,909914,0F
261,1640048727,909914,0F
262,1640048742,909914,0F
263,1640048757,909914,0F
264,1640048772,909914,0F
265,1640048787,909914,0F
266,1640048802,909914,0F
267,1640048817,909914,0F
268,1640048832,909914,0F
269,1640048847,909914,0F
