,scan_time,route_id,busstop_id
0,1638490206,000000,00
1,1638490221,000000,00
2,1638490236,000000,00
3,1638490251,000000,00
4,1638490266,000001,00
5,1638490281,000001,00
6,1638490296,000001,00
7,1638490311,000001,00
8,1638490326,000001,00
9,1638490341,000001,00
10,1638490356,000001,00
11,1638490371,000001,00
12,1638490386,000001,00
13,1638490401,000001,00
14,1638490416,000001,00
15,1638490431,000001,00
16,1638490446,000001,00
17,1638490461,000001,00
18,1638490476,000001,00
19,1638490491,000001,00
20,1638490506,000001,00
21,1638490521,000001,00
22,1638490536,000001,00
23,1638490551,000001,00
24,1638490566,000001,00
25,1638490581,000001,00
26,1638490596,000001,00
27,1638490611,000001,00
28,1638490626,000001,00
29,1638490641,000001,00
30,1638490656,000001,00
31,1638490671,000001,00
32,1638490686,000001,00
33,1638490701,000001,00
34,1638490716,000001,00
35,1638490731,000001,00
36,1638490746,000001,00
37,1638490761,000001,00
38,1638490776,000001,00
39,1638490791,000001,00
40,1638490806,000001,00
41,1638492177,000000,00
42,1638492192,000000,00
43,1638492207,000000,00
44,1638492222,000000,00
45,1638492237,000000,00
46,1638492252,000001,00
47,1638492267,000001,00
48,1638492282,000001,00
49,1638492297,000001,00
50,1638492312,000001,00
51,1638492327,000001,00
52,1638492342,000001,00
53,1638492357,000001,00
54,1638492372,000001,00
55,1638492387,000001,00
56,1638492402,000001,00
57,1638492417,000001,00
58,1638492432,000001,00
59,1638492447,000001,00
60,1638492462,000001,00
61,1638492477,000001,00
62,1638492492,000001,00
63,1638492507,000001,00
64,1638492522,000001,00
65,1638492537,000001,00
66,1638492552,000001,00
67,1638492567,000001,00
68,1638492582,000001,00
69,1638492597,000001,00
70,1638492612,000001,00
71,1638492627,000001,00
72,1638492642,000001,00
73,1638492657,000001,00
74,1638492672,000001,00
75,1638492687,000001,00
76,1638492702,000001,00
77,1638492717,000001,00
78,1638492732,000001,00
79,1638492747,000001,00
80,1638492762,000001,00
81,1638492777,000001,00
82,1638492792,000001,00
83,1638492807,000001,00
84,1638492822,000001,00
85,1638492837,000001,00
86,1638492852,000001,00
87,1638492867,000001,00
88,1638492882,000001,00
89,1638492897,000001,00
90,1638492912,000001,00
91,1638492927,000001,00
92,1638492942,000001,00
93,1638492957,000001,00
94,1638492972,000001,00
95,1638492987,000001,00
96,1638493002,000001,00
97,1638493017,000001,00
98,1638493032,000001,00
99,1638493047,000001,00
100,1638493062,000001,00
101,1638493077,000001,00
102,1638493092,000001,00
103,1638493107,000001,00
104,1638493122,000001,00
105,1638493137,000001,00
106,1638493152,000001,00
107,1638493167,000001,00
108,1638493182,000001,00
109,1638493197,000001,00
110,1638493212,000001,00
111,1638493227,000001,00
112,1638493242,000001,00
113,1638493257,000001,00
114,1638493272,000001,00
115,1638493287,000001,00
116,1638493302,000001,00
117,1638493317,000001,00
118,1638493332,000001,00
119,1638493347,000001,00
120,1638493362,000001,00
121,1638493377,000001,00
122,1638493392,000001,00
123,1638493407,000001,00
124,1638493422,000001,00
125,1638493437,000001,00
126,1638493452,000001,00
127,1638493467,000001,00
128,1638493482,000001,00
129,1638493497,000001,00
130,1638493512,000001,00
131,1638493527,000001,00
132,1638493542,000001,00
133,1638493557,000001,00
134,1638493572,000001,00
135,1638493587,000001,00
136,1638493602,000001,00
137,1638493617,000001,00
138,1638493632,000001,00
139,1638493647,000001,00
140,1638493662,000001,00
141,1638493677,000001,00
142,1638493692,000001,00
143,1638493707,000001,00
144,1638493722,000001,00
145,1638493737,000001,00
146,1638493752,000001,00
147,1638493767,000001,00
148,1638493782,000001,00
149,1638493797,000001,00
150,1638493812,000001,00
151,1638493827,000001,00
152,1638493842,000001,00
153,1638493857,000001,00
154,1638493872,000001,00
155,1638493887,000001,00
156,1638493902,000001,00
157,1638493917,000001,00
158,1638493932,000001,00
159,1638493947,000001,00
160,1638493962,000001,00
161,1638493977,000001,00
162,1638493992,000001,00
163,1638494007,000001,00
164,1638494022,000001,00
165,1638494037,000001,00
166,1638494052,000001,00
167,1638494067,000001,00
168,1638494082,000001,00
169,1638494097,000001,00
170,1638494112,000001,00
171,1638494127,000001,00
172,1638494142,000001,00
173,1638494157,000001,00
174,1638494172,000001,00
175,1638494187,000001,00
176,1638494202,000001,00
177,1638494217,000001,00
178,1638494232,000001,00
179,1638494247,000001,00
180,1638494262,000001,00
181,1638494277,000001,00
182,1638494292,000001,00
183,1638494307,000001,00
184,1638494322,000001,00
185,1638494337,000001,00
186,1638494352,000001,00
187,1638494367,000001,00
188,1638494382,000001,00
189,1638494397,000001,00
190,1638494412,810191,00
191,1638494427,810191,00
192,1638494442,810191,00
193,1638494457,810191,00
194,1638494472,810191,00
195,1638494487,810191,00
196,1638494502,810191,00
197,1638494517,810191,00
198,1638494532,810191,00
199,1638494547,810191,00
200,1638494562,810191,00
201,1638494577,810191,00
202,1638494592,810191,00
203,1638494607,810191,00
204,1638494622,810191,00
205,1638494637,810191,00
206,1638494652,810191,00
207,1638494667,810191,00
208,1638494682,810191,00
209,1638494697,810191,00
210,1638494712,810191,00
211,1638494727,810191,00
212,1638494742,810191,00
213,1638494757,810191,00
214,1638494772,810191,00
215,1638494787,810191,00
216,1638494802,810191,00
217,1638494817,810191,00
218,1638494832,810191,00
219,1638494847,810191,00
220,1638494862,810191,00
221,1638494877,810191,00
222,1638494892,810191,00
223,1638494907,810191,00
224,1638494922,810191,00
225,1638494937,810191,00
226,1638494952,810191,00
227,1638494967,810191,00
228,1638494982,810191,00
229,1638494997,810191,00
230,1638495012,810191,00
231,1638495027,810191,01
232,1638495042,810191,01
233,1638495057,810191,01
234,1638495072,810191,01
235,1638495087,810191,01
236,1638495102,810191,01
237,1638495117,810191,02
238,1638495132,810191,02
239,1638495147,810191,02
240,1638495162,810191,02
241,1638495177,810191,02
242,1638495192,810191,02
243,1638495207,810191,02
244,1638495222,810191,02
245,1638495237,810191,02
246,1638495252,810191,02
247,1638495267,810191,02
248,1638495282,810191,02
249,1638495297,810191,02
250,1638495312,810191,02
251,1638495327,810191,03
252,1638495342,810191,03
253,1638495357,810191,03
254,1638495372,810191,03
255,1638495387,810191,03
256,1638495402,810191,03
257,1638495417,810191,03
258,1638495432,810191,03
259,1638495447,810191,04
260,1638495462,810191,04
261,1638495477,810191,04
262,1638495492,810191,04
263,1638495507,810191,05
264,1638495522,810191,05
265,1638495537,810191,05
266,1638495552,810191,05
267,1638495567,810191,05
268,1638495582,810191,05
269,1638495597,810191,05
270,1638495612,810191,05
271,1638495627,810191,05
272,1638495642,810191,05
273,1638495657,810191,05
274,1638495672,810191,06
275,1638495687,810191,06
276,1638495702,810191,06
277,1638495717,810191,06
278,1638495732,810191,06
279,1638495747,810191,06
280,1638495762,810191,06
281,1638495777,810191,06
282,1638495792,810191,06
283,1638495807,810191,07
284,1638495822,810191,07
285,1638495837,810191,07
286,1638495852,810191,07
287,1638495867,810191,07
288,1638495882,810191,08
289,1638495897,810191,08
290,1638495912,810191,08
291,1638495927,810191,08
292,1638495942,810191,08
293,1638495957,810191,08
294,1638495972,810191,09
295,1638495987,810191,09
296,1638496002,810191,09
297,1638496017,810191,09
298,1638496032,810191,09
299,1638496047,810191,09
300,1638496062,810191,09
301,1638496077,810191,09
302,1638496092,810191,0A
303,1638496107,810191,0A
304,1638496122,810191,0A
305,1638496137,810191,0B
306,1638496152,810191,0B
307,1638496167,810191,0B
308,1638496182,810191,0B
309,1638496197,810191,0C
310,1638496212,810191,0C
311,1638496227,810191,0C
312,1638496242,810191,0C
313,1638496257,810191,0C
314,1638496272,810191,0C
315,1638496287,810191,0C
316,1638496302,810191,0C
317,1638496317,810191,0C
318,1638496332,810191,0C
319,1638496347,810191,0C
320,1638496362,810192,00
321,1638496377,810192,00
322,1638496392,810192,00
323,1638496407,810192,00
324,1638496422,810192,00
325,1638496437,810192,00
326,1638496452,810192,00
327,1638496467,810192,00
328,1638496482,810192,00
329,1638496497,810192,00
330,1638496512,810192,00
331,1638496527,810192,00
332,1638496542,810192,00
333,1638496557,810192,00
334,1638496572,810192,00
335,1638496587,810192,00
336,1638496602,810192,00
337,1638496617,810192,00
338,1638496632,810192,00
339,1638496647,810192,01
340,1638496662,810192,01
341,1638496677,810192,01
342,1638496692,810192,01
343,1638496707,810192,01
344,1638496722,810192,01
345,1638496737,810192,01
346,1638496752,810192,01
347,1638496767,810192,02
348,1638496782,810192,02
349,1638496797,810192,02
350,1638496812,810192,03
351,1638496827,810192,03
352,1638496842,810192,03
353,1638496857,810192,03
354,1638496872,810192,04
355,1638496887,810192,04
356,1638496902,810192,04
357,1638496917,810192,04
358,1638496932,810192,04
359,1638496947,810192,04
360,1638496962,810192,04
361,1638496977,810192,04
362,1638496992,810192,04
363,1638497007,810192,05
364,1638497022,810192,05
365,1638497037,810192,05
366,1638497052,810192,05
367,1638497067,810192,05
368,1638497082,810192,05
369,1638497097,810192,05
370,1638497112,810192,06
371,1638497127,810192,06
372,1638497142,810192,06
373,1638497157,810192,06
374,1638497172,810192,06
375,1638497187,810192,06
376,1638497202,810192,06
377,1638497217,810192,06
378,1638497232,810192,06
379,1638497247,810192,06
380,1638497262,810192,06
381,1638497277,810192,06
382,1638497292,810192,06
383,1638497307,810192,06
384,1638497322,810192,06
385,1638497337,810192,07
386,1638497352,810192,07
387,1638497367,810192,07
388,1638497382,810192,07
389,1638497397,810192,07
390,1638497412,810192,07
391,1638497427,810192,08
392,1638497442,810192,08
393,1638497457,810192,08
394,1638497472,810192,08
395,1638497487,810192,08
396,1638497502,810192,08
397,1638497517,810192,08
398,1638497532,810192,08
399,1638497547,810192,08
400,1638497562,810192,09
401,1638497577,810192,09
402,1638497592,810192,09
403,1638497607,810192,09
404,1638497622,810192,09
405,1638497637,810192,0A
406,1638497652,810192,0A
407,1638497667,810192,0A
408,1638497682,810192,0A
409,1638497697,810192,0A
410,1638497712,810192,0A
411,1638497727,810192,0B
412,1638497742,810192,0B
413,1638497757,810192,0B
414,1638497772,810192,0B
415,1638497787,810192,0B
416,1638497802,810192,0B
417,1638497817,810192,0B
418,1638497832,810192,0B
419,1638497847,810192,0B
420,1638497862,810192,0C
421,1638497877,810192,0C
422,1638497892,810192,0C
423,1638497907,810192,0C
424,1638497922,810192,0C
425,1638497937,810192,0C
426,1638497952,810192,0C
427,1638497967,810192,0C
428,1638497982,810192,0C
429,1638497997,810192,0D
430,1638498012,810192,0D
431,1638498027,810192,0D
432,1638498042,810192,0D
433,1638498057,810192,0D
434,1638498072,810192,0D
435,1638498087,810192,0D
