,addr,rssi
0,05:c6:35:1b:22:df,-62
1,ac:2a:21:af:7b:23,-68
2,6e:64:f1:90:96:a8,-60
3,59:e1:27:3c:ae:c3,-57
4,0c:24:be:d9:10:84,-63
5,5c:bb:a8:69:9e:aa,-59
6,53:fc:22:e3:5b:c1,-76
7,69:e6:24:c0:ac:11,-69
8,43:76:1d:eb:48:49,-68
9,09:7d:b7:de:4e:13,-64
10,fd:75:af:20:c1:cf,-76
11,71:f3:5d:0d:31:b0,-71
12,41:0c:30:b4:d8:ea,-63
13,5e:4d:bf:82:6f:1f,-77
14,02:32:9b:66:a3:3d,-67
15,57:a4:35:62:44:c9,-75
16,c0:d2:a6:06:0a:0e,-69
17,dc:38:cb:a3:08:84,-76
18,0a:07:46:6d:4b:02,-79
19,ac:12:2f:69:68:aa,-69
20,44:38:9b:a9:c1:85,-79
21,28:85:fa:78:04:46,-75
22,41:f4:15:c1:fe:11,-79
23,44:81:aa:5d:6b:b2,-71
24,75:4a:08:a7:5f:12,-77
