,addr,rssi
0,47:12:57:86:28:67,-65
1,43:9d:e0:32:66:a9,-48
2,5c:31:52:16:ff:cd,-71
3,f7:4a:9f:da:4f:4d,-79
4,61:3c:ae:9c:5e:3d,-74
5,2b:d1:83:df:32:f2,-79
6,5d:e0:6d:c8:e5:74,-71
7,74:90:50:40:c9:15,-65
8,6b:08:c0:aa:72:4e,-77
9,5f:6a:9d:e7:72:08,-79
10,54:9d:e8:d0:4e:e1,-79
11,fe:cb:80:76:a9:f4,-76
12,a8:99:dc:24:83:2a,-79
13,45:07:e5:e9:01:da,-77
14,49:e4:a5:c0:dd:e3,-78
15,c8:b1:8f:9c:ad:03,-76
16,f3:ed:cb:f7:1b:57,-79
17,4a:be:49:67:1a:53,-77
18,40:9f:40:2d:ae:30,-79
19,66:60:e1:f3:c5:f2,-79
20,33:3d:71:9d:35:5b,-79
21,7b:95:f4:7d:6a:6a,-77
22,41:e9:97:98:6f:f1,-79
23,46:22:6f:c7:23:93,-77
24,f8:f1:3e:a1:ee:64,-79
