,addr,rssi
0,cb:9d:8e:8a:0f:a6,-79
1,74:90:50:40:c9:15,-64
2,b8:66:f7:59:8a:f7,-63
3,0f:e9:40:c0:aa:d4,-79
4,50:42:e1:a4:dd:12,-79
5,c6:16:0f:86:3d:c7,-76
6,7c:d2:8c:b3:f7:de,-79
7,c4:63:9d:03:c1:91,-79
8,64:65:28:a4:f0:52,-79
9,76:50:f1:3f:62:5f,-79
10,60:25:c3:58:70:ee,-77
11,22:3c:1d:91:9b:c5,-79
12,47:0e:5b:dd:61:cd,-79
13,22:d3:bc:28:77:20,-79
14,74:67:22:63:0c:79,-79
15,62:eb:e4:1a:d9:b4,-73
16,1a:bc:3f:0e:57:95,-76
17,6d:0c:28:9b:7b:5e,-79
18,71:4b:1b:4a:06:91,-71
19,56:e6:ce:8d:6a:76,-79
20,70:72:6d:b8:3f:bf,-78
21,39:54:fe:3a:ac:98,-79
22,68:93:ec:ff:dd:f1,-79
