,addr,rssi
0,73:65:26:c9:4e:eb,-79
1,ca:e6:f5:17:e3:75,-65
2,35:fd:8d:2d:5c:a3,-71
3,6f:78:80:db:a3:90,-64
4,60:dd:20:a7:0c:c5,-76
5,4c:5d:d2:79:fd:96,-63
6,70:9f:40:f8:da:27,-64
7,72:d1:c1:96:a0:e2,-76
8,6f:9f:90:e2:c4:e9,-63
9,74:90:50:40:c9:15,-77
10,56:4e:4c:34:e0:2a,-64
11,51:c8:40:c1:22:44,-79
12,4c:f5:a3:1b:9a:74,-78
13,40:d5:bf:07:5d:ca,-75
14,d4:7e:9d:4a:75:68,-77
15,69:70:68:69:d3:83,-79
16,21:d9:f8:1f:f2:b2,-64
17,62:99:b8:6c:de:84,-78
18,12:7f:c0:a9:34:65,-79
19,6c:3e:e8:c3:6e:14,-79
20,44:d4:ae:53:04:60,-78
21,56:38:99:e6:2c:74,-79
22,67:ee:00:d0:d7:1a,-79
23,eb:de:8c:08:4e:b3,-79
24,77:05:20:13:ff:56,-79
25,fc:48:59:72:e8:1b,-69
26,1f:cf:d6:34:91:34,-79
27,e0:99:52:03:07:da,-79
28,4b:d5:75:fb:cd:6b,-78
29,cb:84:08:14:83:ec,-79
30,fb:3a:36:ca:56:4b,-79
31,ce:c9:49:1c:eb:ab,-79
32,4d:4e:64:a6:50:e3,-76
