,addr,rssi
0,63:61:b9:d7:3e:e8,-63
1,5c:0b:77:7c:7c:14,-72
2,5f:6c:a4:fd:46:8b,-78
3,4f:87:44:61:fd:ac,-74
4,75:74:44:91:06:37,-79
5,62:5e:d0:9a:e4:2a,-74
6,74:90:50:40:c9:15,-66
7,70:3c:1c:e7:d5:1e,-79
8,c5:f8:c8:72:c4:c0,-76
9,c5:e9:0e:33:62:23,-77
10,51:28:d5:bc:de:08,-79
11,52:bd:cb:3d:1c:79,-79
12,d9:6d:89:6e:4b:fc,-75
13,65:21:ca:14:43:f4,-77
14,58:73:86:57:6e:ad,-78
15,52:81:c3:b4:e4:a9,-79
16,6f:ff:3e:65:22:b3,-79
17,76:11:c4:70:e7:29,-79
18,30:f8:bf:f6:27:bb,-74
19,e9:50:9c:22:e5:72,-79
