,addr,rssi
0,54:90:cb:fe:21:e5,-74
1,27:15:16:b0:e5:d9,-76
2,57:e4:9b:30:27:5e,-63
3,74:90:50:40:c9:15,-75
4,00:a0:50:d3:8b:69,-79
5,4c:29:5e:e3:c1:d6,-72
6,5a:73:69:30:3c:a6,-79
7,5f:d8:85:8a:de:8c,-79
8,36:86:ae:c9:16:76,-79
9,6b:82:0e:8c:08:1a,-78
10,0a:47:56:50:0a:6f,-79
11,c0:28:8d:fa:fb:31,-79
12,52:93:05:98:78:3d,-75
13,77:d5:64:08:1c:44,-79
14,6e:7c:9a:29:22:9b,-76
15,42:30:fc:b5:85:e8,-79
16,fd:31:bc:b1:47:9b,-77
17,6a:5e:c4:10:dd:e1,-74
18,46:da:5c:78:76:24,-79
19,d9:ed:7f:06:8f:39,-79
20,6f:d3:d2:54:b0:48,-79
21,e7:89:4c:1c:5d:0b,-79
