,addr,rssi
0,6c:ac:c0:b7:f0:28,-62
1,79:1f:7d:d7:96:38,-79
2,53:48:f6:90:3e:9b,-65
3,77:c1:1a:24:82:a8,-63
4,fc:a6:5a:82:23:05,-51
5,5d:1a:d4:fe:ee:72,-74
6,5d:a0:e6:f2:8a:1a,-59
7,fa:54:98:b8:99:93,-62
8,5f:8c:b0:df:f3:44,-79
9,7f:46:b1:83:d8:f2,-79
10,46:4a:4f:ee:d3:a8,-76
11,58:ad:c0:dc:8b:f9,-78
12,d3:f6:5c:89:7d:80,-79
13,56:9b:eb:3b:90:2e,-79
14,eb:35:d0:2a:c7:0d,-78
15,18:6e:f8:9c:d8:20,-79
16,74:90:50:40:c9:15,-68
17,4f:03:1f:06:ac:9d,-79
18,7d:d0:2e:9e:f8:5f,-71
19,ec:24:7f:a2:3b:21,-76
20,6a:ff:d7:99:d5:2d,-76
21,63:b0:a2:2b:64:fe,-79
22,63:59:83:a3:07:e7,-77
23,17:0f:0d:17:2d:28,-79
24,48:98:4b:37:9b:ea,-79
