,addr,rssi
0,6b:8e:94:a2:e4:17,-79
1,63:c8:8c:28:05:65,-73
2,74:76:b1:5c:66:61,-79
3,33:35:cc:04:ad:53,-64
4,7a:2e:99:0f:d6:db,-62
5,42:66:65:d2:ef:0f,-79
6,16:08:fd:81:fe:ae,-75
7,7e:1c:1f:c5:de:6c,-71
8,61:bd:43:06:58:88,-78
9,48:81:cf:d8:ab:8a,-78
10,06:c6:f4:32:99:ff,-79
11,ea:45:15:37:bd:a4,-78
12,76:6d:12:1b:2f:b7,-77
13,23:80:ce:17:44:05,-79
14,51:52:a2:b9:83:a4,-74
15,5b:41:c5:a4:fb:0e,-79
16,40:45:1b:cb:ff:55,-76
17,cb:ad:93:f0:67:e5,-71
18,e4:1a:59:d2:5a:db,-79
19,1c:e0:5e:a7:61:ff,-79
20,38:0d:40:51:56:5c,-79
21,1f:be:be:a5:8d:3c,-79
22,74:86:d9:80:51:b2,-77
23,44:c4:8c:71:55:9f,-77
24,52:cd:cc:be:86:ba,-78
25,3b:48:2d:c6:b6:e4,-79
26,4c:b7:2d:2f:8f:b3,-76
27,cd:99:8b:15:19:6d,-57
28,40:e9:a9:6f:4a:00,-79
29,00:a0:50:e6:f4:8c,-79
30,4d:18:31:02:15:05,-79
31,55:ec:8d:13:8e:f8,-79
32,74:90:50:40:c9:15,-68
33,11:40:ba:58:4c:48,-77
34,00:a0:50:11:96:d7,-79
35,7e:d7:db:8b:d7:62,-76
36,27:0f:ec:8a:77:77,-79
37,03:f1:bf:e5:c2:56,-79
38,7a:c2:17:f2:c7:c1,-79
39,e9:30:0c:d0:51:4a,-79
40,7c:44:1f:93:f2:6f,-77
41,d6:65:c1:5c:56:b9,-75
42,6b:62:c6:ca:14:ec,-79
