,addr,rssi
0,1d:fb:5e:ae:cd:3e,-75
1,5d:b0:27:4c:b1:84,-77
2,7f:c9:6c:c4:b0:68,-62
3,41:de:21:19:56:b8,-58
4,74:90:50:40:c9:15,-66
5,35:2a:b3:62:62:92,-77
6,76:55:08:9f:57:fb,-75
7,49:12:4c:ff:0d:28,-72
8,61:c9:aa:55:95:be,-79
9,5b:c7:7f:cb:56:50,-75
10,fd:c8:b3:e9:d1:fc,-61
11,5f:fa:1c:08:6f:36,-79
12,52:18:aa:bf:30:f7,-79
13,47:0e:e6:9e:a0:e8,-79
14,69:68:75:f6:f9:7f,-77
15,4d:49:c1:67:e3:36,-79
16,6c:e1:59:15:04:28,-79
17,d0:91:b1:ac:28:26,-68
18,1b:ca:b8:8c:84:b0,-79
19,17:51:35:26:f2:24,-79
20,09:f6:da:ee:36:35,-79
21,5b:98:55:31:26:29,-79
22,53:da:30:7c:22:0c,-74
23,29:70:ce:95:fa:60,-79
24,7f:17:9e:6b:39:f8,-79
25,00:a0:50:53:77:0c,-79
26,46:ec:3f:ce:a9:d2,-79
27,6d:5d:d4:ee:5b:ab,-79
28,35:72:eb:8c:59:11,-79
29,41:7e:bb:08:79:a8,-79
30,c3:d5:cc:7d:ad:ab,-79
31,69:84:9a:9c:65:70,-74
32,61:ac:63:76:77:91,-75
33,c0:9f:86:f2:a4:c2,-75
34,7d:34:92:44:cd:23,-79
35,40:aa:34:30:b9:61,-79
36,46:1c:a9:4f:fc:6e,-77
37,1d:96:75:ec:5a:94,-79
38,43:61:e9:ed:85:37,-79
39,7b:2a:ea:e9:a4:5b,-76
40,60:c5:5a:3e:d5:e1,-79
41,5b:0a:40:8d:42:3b,-79
42,6f:dd:a0:dd:1f:f7,-79
43,1a:e6:94:fd:53:69,-79
44,e8:21:84:79:ef:82,-79
