,addr,rssi
0,58:03:ab:db:5d:ad,-63
1,4f:f2:bc:45:d5:b5,-79
2,7f:77:8a:93:95:a3,-73
3,51:3a:5e:fe:e9:ff,-77
4,79:14:cc:1d:88:b6,-79
5,fa:f5:76:df:53:89,-77
6,74:06:75:9b:7d:db,-70
7,17:bd:b1:23:00:51,-79
8,74:90:50:40:c9:15,-66
9,08:46:06:65:2e:e7,-79
10,19:fd:ec:07:b0:56,-76
11,e2:6e:b0:94:ec:de,-79
12,06:4f:eb:bb:90:d1,-79
13,e0:49:7a:bf:a5:bd,-77
14,77:70:2f:b3:53:23,-79
15,4a:17:bc:67:08:01,-74
16,3b:76:6f:15:36:3c,-79
17,2e:5b:02:31:ae:08,-78
18,1d:4e:6e:69:59:f1,-79
19,db:20:4a:c1:fe:9c,-71
20,18:a3:16:be:f4:a2,-79
21,d1:c2:a2:7f:0a:09,-75
22,7d:40:ae:c9:4e:7e,-69
23,63:14:ca:e2:ad:b9,-68
24,58:83:8f:15:8b:7f,-78
25,2f:4e:bc:f9:8a:b4,-77
26,f6:31:e7:c3:db:b9,-75
27,73:b8:4c:df:9f:a7,-76
28,da:ff:41:9f:3c:9e,-69
29,6c:43:3d:52:5e:e3,-69
30,f3:3b:48:0a:4f:b6,-79
31,18:06:e5:c1:df:cb,-73
32,56:e8:87:8f:60:55,-79
33,6e:7b:12:a5:62:aa,-79
34,c0:9f:14:7c:b3:e6,-75
35,7d:43:d2:47:f0:ad,-76
36,00:30:5c:ad:21:4c,-69
37,6a:bf:55:b3:8e:95,-79
38,31:be:74:f9:d3:b0,-74
39,18:1d:5d:fb:17:f9,-76
40,d5:93:47:84:f0:91,-74
41,56:6b:35:92:ab:ec,-75
42,44:ea:c0:86:fa:2d,-79
43,dc:59:15:40:6c:2a,-79
44,eb:03:b6:4b:04:64,-79
