,addr,rssi
0,06:6f:e4:1d:57:06,-77
1,5a:f3:de:14:db:f9,-63
2,67:a4:39:75:82:ca,-67
3,56:f4:95:53:e0:a9,-75
4,06:75:8f:77:bc:1c,-64
5,74:90:50:40:c9:15,-67
6,7a:4c:71:e0:d7:1d,-79
7,cb:5b:52:e2:11:a8,-67
8,5c:80:29:de:56:85,-79
9,44:af:53:94:84:2a,-79
10,07:be:81:19:a9:39,-79
11,4e:4d:0a:e2:7b:6b,-69
12,1b:5d:f3:5e:31:02,-71
13,66:07:35:4f:6d:1e,-68
14,5a:d0:2f:6e:d7:aa,-79
15,78:f0:42:b8:d0:fe,-79
16,ff:a5:62:48:4e:33,-79
17,54:7d:c8:5d:44:55,-75
18,4e:1d:13:83:7e:45,-78
19,4e:a0:94:8b:1a:57,-75
20,7b:32:23:88:c0:da,-74
21,79:cb:41:a6:74:42,-79
22,d3:85:a9:30:6f:df,-75
23,0f:1e:2a:ed:8b:04,-79
24,6b:10:4b:6f:b4:89,-77
25,65:f5:08:ef:5e:e3,-73
26,2a:33:e6:21:54:6c,-77
27,44:2b:4e:80:c0:aa,-77
28,7d:18:40:88:97:eb,-73
29,6c:1d:e2:f2:5f:81,-77
30,f2:22:99:05:51:42,-75
31,ce:28:78:93:f3:03,-79
32,70:9a:30:be:a5:37,-79
33,73:78:e8:26:15:1d,-79
34,26:db:68:27:c9:11,-79
35,56:ad:b8:13:c6:4f,-78
36,48:fe:80:16:c2:ed,-79
37,80:22:a7:14:70:3f,-78
38,d4:53:83:c1:25:d1,-79
