,addr,rssi
0,4a:2a:b3:6a:59:82,-69
1,7d:16:5c:ba:df:d2,-65
2,12:f1:aa:aa:31:e9,-76
3,7a:e6:74:a5:a1:95,-76
4,52:28:3c:e7:26:07,-53
5,d2:a0:7f:d5:21:96,-79
6,75:02:8c:63:55:a2,-79
7,d3:72:c3:2c:10:e9,-69
8,cc:e4:be:c7:95:23,-63
9,70:c9:45:d1:4e:0a,-79
10,c1:af:47:30:b8:d0,-76
11,74:90:50:40:c9:15,-69
12,10:8b:55:1f:0c:29,-79
13,4e:a3:24:46:75:63,-75
14,6e:39:6d:6a:d2:19,-79
15,39:80:e7:ab:ae:92,-77
16,4a:55:b1:d2:1b:22,-79
17,dd:43:e0:eb:1a:b2,-79
18,7b:6e:d3:ac:be:6d,-77
19,6e:06:d7:d8:35:04,-79
20,4c:8a:e9:33:b2:9f,-79
