,addr,rssi
0,44:d3:f1:7b:cc:ca,-53
1,00:a0:50:10:32:8f,-79
2,64:ca:e9:b3:1a:c9,-65
3,00:a0:50:0c:e9:0d,-79
4,41:1c:b2:b3:e4:86,-79
5,58:ab:7b:ce:35:ed,-73
6,60:ab:d2:19:5f:7d,-79
7,64:93:2d:ad:50:a8,-79
8,53:f9:c0:06:09:06,-75
9,cd:8a:54:fb:9c:e3,-79
10,31:30:0a:80:a7:42,-72
11,41:e2:92:8a:2c:34,-79
12,7d:13:43:76:14:a7,-79
13,7b:5b:3a:78:9b:58,-72
14,74:90:50:40:c9:15,-65
15,f5:3d:6a:80:dc:af,-75
16,db:c5:8d:88:1c:b1,-78
17,0c:8a:8b:af:d7:b1,-79
18,f6:3f:dc:b8:12:de,-79
19,40:74:67:d1:08:8d,-79
20,f9:cc:40:c9:b3:8a,-67
21,de:07:32:51:6a:37,-79
22,f0:a3:6c:d0:a3:7c,-57
