,addr,rssi
0,00:a0:50:ed:4b:8f,-79
1,56:6e:aa:f4:78:0d,-61
2,74:90:50:40:c9:15,-68
3,d5:df:05:4f:e2:dd,-66
4,c0:31:bc:f8:1f:76,-79
5,45:0a:8c:52:6c:f1,-73
6,7c:08:c2:8f:e0:ad,-75
7,c3:c2:f1:85:c2:d3,-77
8,4f:fd:ab:6c:e7:95,-79
9,6f:2d:ec:ca:4d:cf,-79
10,d4:15:5f:db:59:0f,-66
11,c1:8f:e8:ef:2e:49,-64
12,59:75:07:1e:20:ed,-79
13,33:b4:66:e4:a9:97,-79
14,e7:1a:9a:59:b7:29,-79
15,e0:68:5b:41:d7:f5,-73
16,dd:cb:16:06:fb:a6,-76
17,c3:6c:3e:83:34:e4,-79
18,00:a0:50:22:94:c7,-79
19,5e:d9:c1:90:9f:78,-79
