,addr,rssi
0,61:7a:4d:b5:03:92,-57
1,53:1e:98:45:1d:dc,-77
2,74:90:50:40:c9:15,-63
3,43:55:ea:ef:38:86,-75
4,e8:55:0b:29:73:28,-77
5,68:41:49:6d:20:c6,-79
6,32:61:05:dd:65:70,-76
7,0e:b7:62:9e:fd:b0,-79
8,c8:fb:e6:2d:f2:f1,-74
9,5b:eb:27:99:04:71,-79
10,04:ee:03:23:ef:db,-79
11,a4:08:ea:58:be:9b,-79
12,12:b4:3c:2a:2f:77,-73
13,5d:72:52:3c:78:88,-76
14,4f:ef:79:44:60:72,-78
15,28:ea:83:21:f7:4e,-71
16,ff:f7:10:1d:8f:fd,-79
17,0a:8d:d9:46:27:eb,-79
18,62:c5:7c:75:d0:15,-78
19,7b:c7:fd:ba:de:78,-77
20,4a:c2:1c:9c:04:4f,-68
