,addr,rssi
0,70:70:57:fe:8a:32,-56
1,76:6b:f0:90:31:d2,-62
2,39:3c:ad:eb:b1:4b,-79
3,d5:b9:65:72:93:f4,-50
4,74:52:82:3a:3e:f2,-79
5,58:7d:71:ab:f0:87,-79
6,7f:b4:1d:55:70:27,-79
7,17:7c:59:fb:fd:2d,-74
8,69:d2:1a:a4:9b:e2,-79
9,57:31:84:bf:32:8f,-78
10,37:ab:7f:1c:03:43,-79
11,d5:76:c2:a4:86:87,-78
12,1d:5e:f4:8f:eb:d0,-79
13,75:b0:97:ec:ae:43,-79
14,73:db:dd:a7:b8:b9,-79
15,7d:f4:35:b9:38:fb,-79
16,64:96:cd:f1:9e:2d,-79
17,49:8a:11:c0:a5:77,-79
18,47:8b:67:d4:cb:c7,-76
19,5f:63:d6:26:bd:dd,-78
20,40:ca:5b:c4:15:c4,-79
21,7d:7c:35:13:37:1c,-77
22,48:76:7b:05:30:3b,-77
23,38:f2:01:c7:1b:fb,-79
24,4b:4a:d9:cc:bd:47,-78
25,6c:e3:83:97:24:16,-77
26,70:36:d5:90:b5:f6,-78
27,ac:12:2f:93:43:fa,-71
28,21:c3:6b:e5:73:9e,-71
29,4a:24:2f:2c:14:63,-77
30,22:d1:0b:8c:52:29,-73
31,f2:df:7c:25:d2:77,-63
32,06:14:5b:05:5e:50,-76
33,39:f5:c3:a4:a0:45,-78
34,5d:d2:88:46:75:d6,-75
35,74:6a:a1:4e:4b:a2,-70
36,f4:b8:65:0d:64:31,-72
37,5d:0c:19:6e:30:e0,-75
38,76:93:aa:ce:38:0b,-78
39,74:4a:69:1c:04:4f,-75
40,54:90:da:11:fa:76,-76
41,45:1a:d8:2b:e6:be,-70
42,c6:c1:d9:83:f0:15,-62
43,56:36:92:40:40:44,-54
