,addr,rssi
0,5a:b5:f3:f8:f8:a2,-71
1,74:b9:f3:f5:52:48,-62
2,05:47:09:48:60:a3,-79
3,34:9b:9d:86:2f:3b,-67
4,5a:b3:c0:a1:9b:68,-62
5,41:9a:b8:db:57:41,-64
6,5b:b9:c8:05:22:3f,-55
7,42:51:3c:ab:22:69,-65
8,45:51:ae:13:cc:b1,-72
9,4d:40:0a:e2:db:e7,-58
10,3a:35:2c:3d:1a:63,-71
11,64:75:be:03:e0:bd,-79
12,6d:44:c0:96:73:db,-64
13,69:c9:15:77:ee:e0,-60
14,d8:5f:59:b7:4d:50,-70
15,7b:de:85:01:ec:96,-74
16,eb:ba:18:2b:07:92,-62
17,75:e6:6a:99:3c:2e,-72
18,f7:e1:4c:ec:a3:d0,-62
19,e6:be:79:ec:05:04,-69
20,e0:32:bf:f4:7f:9e,-63
21,e6:35:a8:d4:71:c2,-76
22,f1:ae:72:13:3b:9e,-72
23,41:f4:e8:7c:61:6f,-79
24,0e:e3:a8:f1:60:df,-79
25,37:99:4e:26:2e:de,-78
26,c7:a4:b1:c2:2f:cc,-79
27,cf:ae:46:0c:35:ca,-79
