,addr,rssi
0,76:2d:b6:1c:f2:eb,-79
1,50:d0:fd:f6:d1:70,-61
2,41:88:bc:34:bb:74,-62
3,3e:49:5c:c4:f8:a9,-63
4,7d:70:13:cb:90:41,-58
5,67:17:ff:0e:be:38,-56
6,16:d2:ab:67:4b:fc,-62
7,47:b9:27:1c:93:b4,-77
8,7e:e7:c5:14:37:81,-76
9,74:90:50:40:c9:15,-64
10,27:0a:52:63:dc:f3,-71
11,1f:ec:a6:47:7d:40,-79
12,fd:fc:02:83:ea:96,-61
13,cb:3f:fc:14:59:2f,-79
14,7a:ba:62:9e:b2:1f,-79
15,c6:d8:12:b9:b5:f2,-77
16,61:6a:53:b6:11:fd,-79
17,2e:9e:3f:af:2c:64,-78
18,47:7d:19:5d:a4:1e,-79
19,db:d2:6b:c7:ca:57,-78
20,f8:03:07:37:3d:3d,-60
21,54:af:4e:42:74:e3,-75
22,f4:e7:2b:25:64:e5,-62
23,7e:c9:0e:e3:73:11,-79
24,55:2a:6d:89:29:50,-72
25,c2:a9:ea:63:15:49,-79
